StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ExternalReference,DistributionChannel,UserLanguage,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,grocery_1,tennis_1,skiing_1,podcast_1,driving_1,cook_at_home_1,dairy_products_1,go_to_gym_1,drink_coffee_1,gender,age,politics_1,zip,attention_check,Q11,id
2018-10-31T11:25:07Z,2018-10-31 11:28:13,100,185,True,2018-10-31 11:28:13,NA,anonymous,EN,50,40,35,78,20,20,30,15,40,65,65,70,75,35,79,Male,39,2,21224,"drink coffee,cook at home,go to the gym,drive to work",NA,485
2018-10-31T11:25:09Z,2018-10-31 11:30:42,100,332,True,2018-10-31 11:30:42,NA,anonymous,EN,50,40,35,40,30,35,15,8,15,25,80,40,70,20,60,Female,37,4,77077,"drink coffee,cook at home,go to the gym,drive to work",NA,486
2018-10-31T11:25:11Z,2018-10-31 11:27:12,100,121,True,2018-10-31 11:27:12,NA,anonymous,EN,49,79,38,95,57,55,63,49,50,53,51,46,42,24,42,Male,28,4,38127,"cook at home,go to the gym,drive to work,watch TV,go to the movies",NA,487
2018-10-31T11:25:25Z,2018-10-31 11:27:31,100,125,True,2018-10-31 11:27:31,NA,anonymous,EN,36,60,44,92,40,43,30,42,40,57,61,83,70,38,88,Female,30,2,34207,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,488
2018-10-31T11:25:29Z,2018-10-31 11:30:51,100,322,True,2018-10-31 11:30:52,NA,anonymous,EN,65,65,70,70,35,25,30,30,40,45,55,80,70,30,85,Female,58,4,32905,"drink coffee,cook at home,go to the gym,drive to work",NA,489
2018-10-31T11:25:31Z,2018-10-31 11:27:55,100,143,True,2018-10-31 11:27:55,NA,anonymous,EN,70,49,35,85,30,34,37,34,49,47,61,90,70,41,75,Male,33,6,48084,"drink coffee,cook at home,go to the gym,drive to work",NA,490
2018-10-31T11:25:32Z,2018-10-31 11:30:43,100,311,True,2018-10-31 11:30:43,NA,anonymous,EN,29,29,46,88,13,45,23,17,17,39,76,52,83,36,64,Female,26,3,15212,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,491
2018-10-31T11:25:33Z,2018-10-31 11:28:12,100,158,True,2018-10-31 11:28:12,NA,anonymous,EN,35,31,13,24,7,10,6,13,7,17,70,91,69,7,57,Male,58,6,83204,"drink coffee,cook at home,go to the gym,drive to work",NA,492
2018-10-31T11:25:40Z,2018-10-31 11:27:10,100,89,True,2018-10-31 11:27:10,NA,anonymous,EN,33,42,9,45,3,70,14,15,21,31,91,59,85,29,70,Female,22,4,53143,"drink coffee,cook at home,go to the gym,drive to work",NA,493
2018-10-31T11:25:40Z,2018-10-31 11:27:11,100,91,True,2018-10-31 11:27:11,NA,anonymous,EN,63,41,74,80,48,52,34,27,39,52,81,57,67,49,88,Female,21,1,92392,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,494
2018-10-31T11:25:43Z,2018-10-31 11:33:30,100,466,True,2018-10-31 11:33:30,NA,anonymous,EN,78,86,73,78,85,68,85,77,84,90,89,83,81,84,75,Male,29,4,90003,"drink coffee,cook at home,go to the gym,drive to work",Survey is good,495
2018-10-31T11:25:43Z,2018-10-31 11:28:54,100,190,True,2018-10-31 11:28:54,NA,anonymous,EN,66,45,43,54,26,33,16,33,34,41,67,69,77,44,60,Female,27,3,43210,"drink coffee,cook at home,go to the gym,drive to work",NA,496
2018-10-31T11:26:13Z,2018-10-31 11:31:28,100,315,True,2018-10-31 11:31:29,NA,anonymous,EN,55,18,40,40,9,30,13,1,4,20,85,97,84,3,65,Male,48,4,57103,"drink coffee,cook at home,go to the gym,drive to work",NA,497
2018-10-31T11:26:18Z,2018-10-31 11:28:32,100,134,True,2018-10-31 11:28:32,NA,anonymous,EN,32,25,36,80,12,15,22,17,31,27,65,76,87,55,45,Male,34,3,22203,"drink coffee,cook at home,go to the gym,drive to work",NA,498
2018-10-31T11:26:18Z,2018-10-31 11:33:04,100,405,True,2018-10-31 11:33:04,NA,anonymous,EN,89,91,92,92,93,89,93,91,91,93,89,93,91,89,91,Male,35,6,14626,go to the gym,NA,499
2018-10-31T11:26:18Z,2018-10-31 11:36:30,100,612,True,2018-10-31 11:36:30,NA,anonymous,EN,48,21,29,73,21,30,12,6,20,33,81,61,76,25,61,Female,27,4,50701,"drink coffee,cook at home,go to the gym,drive to work,watch TV",Thank you for letting me take part in your survey!,500
2018-10-31T11:26:23Z,2018-10-31 11:31:04,100,280,True,2018-10-31 11:31:04,NA,anonymous,EN,81,75,80,92,69,61,90,74,75,74,74,77,73,64,81,Male,29,6,99337,"drink coffee,cook at home,read newspapers",good,501
2018-10-31T11:26:37Z,2018-10-31 11:28:46,100,128,True,2018-10-31 11:28:46,NA,anonymous,EN,75,35,20,63,30,25,15,21,40,6,70,60,80,40,58,Female,32,3,89815,"drink coffee,cook at home,go to the gym,drive to work",NA,502
2018-10-31T11:26:38Z,2018-10-31 11:28:39,100,120,True,2018-10-31 11:28:39,NA,anonymous,EN,50,40,50,72,18,50,14,31,31,16,87,60,93,30,70,Female,22,2,96793,"drink coffee,cook at home,go to the gym,drive to work",NA,503
2018-10-31T11:26:38Z,2018-10-31 11:29:50,100,192,True,2018-10-31 11:29:50,NA,anonymous,EN,60,50,30,60,30,40,10,40,40,30,60,65,95,25,90,Female,33,1,37115,"drink coffee,cook at home,go to the gym,drive to work",NA,504
2018-10-31T11:26:39Z,2018-10-31 11:29:42,100,183,True,2018-10-31 11:29:42,NA,anonymous,EN,40,15,15,34,17,30,11,16,18,12,76,25,57,72,76,Male,28,3,91761,"drink coffee,cook at home,go to the gym,drive to work",NA,505
2018-10-31T11:26:40Z,2018-10-31 11:29:10,100,150,True,2018-10-31 11:29:11,NA,anonymous,EN,49,52,13,27,10,30,20,13,12,33,67,85,75,28,58,Male,34,2,16229,"drink coffee,cook at home,go to the gym,drive to work",NA,506
2018-10-31T11:26:40Z,2018-10-31 11:28:30,100,110,True,2018-10-31 11:28:30,NA,anonymous,EN,60,45,35,60,8,23,26,5,31,15,42,68,85,48,40,Male,25,2,02135,"drink coffee,cook at home,go to the gym,drive to work",NA,507
2018-10-31T11:26:44Z,2018-10-31 11:29:21,100,156,True,2018-10-31 11:29:22,NA,anonymous,EN,30,65,20,50,40,25,15,35,15,25,60,35,40,45,65,Female,38,4,60013,"drink coffee,cook at home,go to the gym,drive to work",NA,508
2018-10-31T11:26:44Z,2018-10-31 11:29:40,100,176,True,2018-10-31 11:29:40,NA,anonymous,EN,49,53,33,52,30,28,10,18,19,22,75,61,80,41,64,Female,35,5,18037,"drink coffee,cook at home,go to the gym,drive to work",Thanks!,509
2018-10-31T11:26:45Z,2018-10-31 11:30:06,100,201,True,2018-10-31 11:30:06,NA,anonymous,EN,60,45,42,70,31,33,15,10,25,40,74,60,75,40,61,Male,25,4,34655,"drink coffee,cook at home,go to the gym,drive to work",NA,510
2018-10-31T11:26:49Z,2018-10-31 11:29:56,100,186,True,2018-10-31 11:29:56,NA,anonymous,EN,70,65,50,70,20,45,25,35,50,15,85,100,90,35,90,Female,59,5,17572,"drink coffee,cook at home,go to the gym,drive to work",NA,511
2018-10-31T11:26:50Z,2018-10-31 11:28:46,100,115,True,2018-10-31 11:28:46,NA,anonymous,EN,60,55,20,61,4,21,30,10,11,50,85,80,70,55,56,Female,35,2,60101,"drink coffee,cook at home,go to the gym,drive to work",NA,512
2018-10-31T11:26:58Z,2018-10-31 11:29:06,100,127,True,2018-10-31 11:29:06,NA,anonymous,EN,54,62,43,45,15,15,25,23,47,32,74,67,88,40,68,Female,39,5,21911,"drink coffee,cook at home,go to the gym,drive to work",NA,513
2018-10-31T11:26:59Z,2018-10-31 11:28:21,100,82,True,2018-10-31 11:28:21,NA,anonymous,EN,49,54,42,53,20,38,45,61,21,40,62,54,51,47,63,Male,30,6,27695,"read newspapers,go to the movies,go to bars",NA,514
2018-10-31T11:27:00Z,2018-10-31 11:31:56,100,295,True,2018-10-31 11:31:56,NA,anonymous,EN,56,65,21,68,13,53,24,24,47,14,94,82,90,27,85,Female,48,2,80923,"drink coffee,cook at home,go to the gym,drive to work",NA,515
2018-10-31T11:27:02Z,2018-10-31 11:30:14,100,192,True,2018-10-31 11:30:14,NA,anonymous,EN,65,35,60,55,20,20,20,45,30,20,60,75,80,35,70,Male,37,2,02906,"drink coffee,cook at home,go to the gym,drive to work",NA,516
2018-10-31T11:27:06Z,2018-10-31 11:28:18,100,71,True,2018-10-31 11:28:18,NA,anonymous,EN,65,52,52,50,50,51,50,51,51,49,49,50,51,52,49,Male,25,4,10001,go to bars,good,517
2018-10-31T11:27:06Z,2018-10-31 11:29:45,100,158,True,2018-10-31 11:29:45,NA,anonymous,EN,50,70,40,20,25,30,35,15,29,30,70,85,85,35,75,Female,27,1,54021,"drink coffee,cook at home,go to the gym,drive to work",NA,518
2018-10-31T11:27:07Z,2018-10-31 11:29:15,100,127,True,2018-10-31 11:29:15,NA,anonymous,EN,34,21,38,51,9,27,4,33,62,24,84,43,93,11,83,Male,29,3,37752,"drink coffee,cook at home,go to the gym,drive to work",NA,519
2018-10-31T11:27:08Z,2018-10-31 11:39:25,100,737,True,2018-10-31 11:39:25,NA,anonymous,EN,65,75,10,0,2,1,3,0,4,4,83,97,97,13,90,Male,30,5,30028,"drink coffee,cook at home,go to the gym,drive to work",NA,520
2018-10-31T11:27:10Z,2018-10-31 11:28:32,100,81,True,2018-10-31 11:28:32,NA,anonymous,EN,47,50,83,97,26,25,25,19,45,71,100,67,67,72,90,Female,32,5,78705,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,521
2018-10-31T11:27:16Z,2018-10-31 11:29:57,100,161,True,2018-10-31 11:29:58,NA,anonymous,EN,45,57,20,41,6,26,12,36,35,60,76,60,95,18,83,Female,56,1,28387,"drink coffee,cook at home,go to the gym,drive to work",NA,522
2018-10-31T11:27:19Z,2018-10-31 11:31:13,100,234,True,2018-10-31 11:31:13,NA,anonymous,EN,40,33,40,20,13,15,30,10,10,20,70,50,70,15,60,Female,50,2,90503,"drink coffee,cook at home,go to the gym,drive to work",NA,523
2018-10-31T11:27:20Z,2018-10-31 11:30:10,100,170,True,2018-10-31 11:30:11,NA,anonymous,EN,50,35,20,80,2,20,5,15,15,10,90,50,90,40,65,Male,46,5,34610,"drink coffee,cook at home,go to the gym,drive to work",NA,524
2018-10-31T11:27:20Z,2018-10-31 11:29:07,100,106,True,2018-10-31 11:29:07,NA,anonymous,EN,35,16,51,90,11,55,5,13,17,33,61,45,84,23,70,Other/Non-conforming,24,1,11208,"drink coffee,cook at home,go to the gym,drive to work",NA,525
2018-10-31T11:27:21Z,2018-10-31 11:29:14,100,113,True,2018-10-31 11:29:15,NA,anonymous,EN,34,64,77,93,20,30,26,31,53,40,86,73,78,78,95,Female,24,6,29376,"drink coffee,cook at home,go to the gym,drive to work",NA,526
2018-10-31T11:27:27Z,2018-10-31 11:33:13,100,345,True,2018-10-31 11:33:13,NA,anonymous,EN,25,40,10,90,8,20,33,2,2,10,85,75,97,10,80,Male,65,5,90504,"drink coffee,cook at home,go to the gym,drive to work",NA,527
2018-10-31T11:27:28Z,2018-10-31 11:29:57,100,149,True,2018-10-31 11:29:57,NA,anonymous,EN,60,45,25,20,30,30,40,30,25,70,85,75,75,75,85,Male,31,5,78570,"drink coffee,cook at home,go to the gym,drive to work,watch TV",NA,528
2018-10-31T11:27:29Z,2018-10-31 11:31:24,100,234,True,2018-10-31 11:31:24,NA,anonymous,EN,50,40,50,75,25,31,15,20,35,15,65,75,80,40,40,Female,34,3,28166,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,529
2018-10-31T11:27:37Z,2018-10-31 11:30:28,100,170,True,2018-10-31 11:30:28,NA,anonymous,EN,33,40,34,34,7,21,5,8,2,16,80,59,63,5,60,Male,67,1,38122,"drink coffee,cook at home,go to the gym,drive to work",would love to see the results,530
2018-10-31T11:27:38Z,2018-10-31 11:29:06,100,87,True,2018-10-31 11:29:06,NA,anonymous,EN,45,72,38,87,15,69,18,16,27,47,75,62,82,48,88,Female,41,5,70403,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,531
2018-10-31T11:27:39Z,2018-10-31 11:29:43,100,123,True,2018-10-31 11:29:43,NA,anonymous,EN,63,50,34,63,17,25,40,21,34,47,92,93,83,35,87,Female,44,5,43204,"drink coffee,cook at home,go to the gym,drive to work",NA,532
2018-10-31T11:27:45Z,2018-10-31 11:30:46,100,180,True,2018-10-31 11:30:46,NA,anonymous,EN,68,25,16,50,16,16,5,5,32,16,84,68,68,16,68,Male,52,5,77040,"drink coffee,cook at home,go to the gym,drive to work",NA,533
2018-10-31T11:27:46Z,2018-10-31 11:31:19,100,213,True,2018-10-31 11:31:20,NA,anonymous,EN,65,60,55,60,20,20,30,30,40,60,70,60,90,50,80,Female,34,2,89183,"drink coffee,cook at home,go to the gym,drive to work",NA,534
2018-10-31T11:27:48Z,2018-10-31 11:30:05,100,137,True,2018-10-31 11:30:06,NA,anonymous,EN,34,67,37,68,15,36,30,15,46,21,85,75,92,53,80,Female,37,6,17011,"drink coffee,cook at home,go to the gym,drive to work",NA,535
2018-10-31T11:27:54Z,2018-10-31 11:29:40,100,105,True,2018-10-31 11:29:40,NA,anonymous,EN,40,21,87,27,11,39,46,3,5,16,50,78,79,27,73,Male,49,1,08525,"drink coffee,cook at home,go to the gym,drive to work",NA,536
2018-10-31T11:27:54Z,2018-10-31 11:30:25,100,150,True,2018-10-31 11:30:26,NA,anonymous,EN,57,58,51,61,32,30,28,38,32,49,67,50,34,24,52,Male,35,3,23188,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",none at this time,537
2018-10-31T11:27:57Z,2018-10-31 11:32:17,100,259,True,2018-10-31 11:32:17,NA,anonymous,EN,46,43,54,67,37,29,14,19,46,28,81,87,83,47,64,Male,26,4,32218,"drink coffee,cook at home,go to the gym,drive to work",NA,538
2018-10-31T11:27:57Z,2018-10-31 11:31:29,100,211,True,2018-10-31 11:31:29,NA,anonymous,EN,51,25,29,95,24,63,52,39,47,48,91,32,90,41,51,Female,29,2,00627,"drink coffee,cook at home,go to the gym,drive to work",NA,539
2018-10-31T11:27:59Z,2018-10-31 11:29:56,100,117,True,2018-10-31 11:29:57,NA,anonymous,EN,27,17,25,100,11,17,17,12,70,26,80,76,29,9,85,Male,24,4,22150,"drink coffee,cook at home,go to the gym",NA,540
2018-10-31T11:27:59Z,2018-10-31 11:30:36,100,157,True,2018-10-31 11:30:37,NA,anonymous,EN,36,47,28,75,10,6,65,12,21,76,83,83,82,30,90,Male,69,3,92284,"drink coffee,cook at home,go to the gym,drive to work",NA,541
2018-10-31T11:28:01Z,2018-10-31 11:33:49,100,347,True,2018-10-31 11:33:49,NA,anonymous,EN,60,55,40,80,25,35,30,20,35,30,70,70,60,40,85,Male,30,2,06614,"drink coffee,cook at home,go to the gym,drive to work",NA,542
2018-10-31T11:28:02Z,2018-10-31 11:31:02,100,179,True,2018-10-31 11:31:03,NA,anonymous,EN,43,40,40,35,20,20,10,25,24,37,78,70,80,28,65,Male,53,3,37752,"drink coffee,cook at home,go to the gym,drive to work",NA,543
2018-10-31T11:28:10Z,2018-10-31 11:33:34,100,323,True,2018-10-31 11:33:34,NA,anonymous,EN,50,32,50,75,31,30,44,12,18,60,62,82,70,20,57,Male,27,1,98101,"drink coffee,cook at home,go to the gym,drive to work",NA,544
2018-10-31T11:28:15Z,2018-10-31 11:30:25,100,130,True,2018-10-31 11:30:25,NA,anonymous,EN,74,44,32,91,3,38,1,6,6,15,93,82,65,35,70,Male,36,4,55343,"drink coffee,cook at home,go to the gym,drive to work",NA,545
2018-10-31T11:28:17Z,2018-10-31 11:31:17,100,179,True,2018-10-31 11:31:17,NA,anonymous,EN,36,26,27,85,9,13,15,11,9,37,78,88,66,35,70,Female,47,6,23009,"drink coffee,cook at home,go to the gym,drive to work",NA,546
2018-10-31T11:28:22Z,2018-10-31 11:30:25,100,122,True,2018-10-31 11:30:25,NA,anonymous,EN,50,40,59,85,18,23,59,32,35,54,67,37,78,49,53,Female,25,2,90710,"drink coffee,cook at home,go to the gym,drive to work",NA,547
2018-10-31T11:28:25Z,2018-10-31 11:30:28,100,122,True,2018-10-31 11:30:28,NA,anonymous,EN,70,62,60,91,59,42,58,67,53,81,89,85,74,83,85,Female,48,1,21234,"drink coffee,cook at home,go to the gym,drive to work",NA,548
2018-10-31T11:28:26Z,2018-10-31 11:31:03,100,156,True,2018-10-31 11:31:03,NA,anonymous,EN,74,19,10,18,2,39,3,5,8,37,87,80,80,10,63,Male,54,3,47710,"drink coffee,cook at home,go to the gym,drive to work",NA,549
2018-10-31T11:28:31Z,2018-10-31 11:30:11,100,100,True,2018-10-31 11:30:12,NA,anonymous,EN,44,53,76,84,49,32,17,16,30,17,84,32,74,31,68,Female,26,4,70726,"drink coffee,cook at home,go to the gym,drive to work",NA,550
2018-10-31T11:28:32Z,2018-10-31 11:30:11,100,99,True,2018-10-31 11:30:11,NA,anonymous,EN,40,24,43,81,25,19,22,21,29,16,47,70,71,14,41,Female,39,4,89434,"drink coffee,cook at home,go to the gym,drive to work",NA,551
2018-10-31T11:28:32Z,2018-10-31 11:34:01,100,328,True,2018-10-31 11:34:01,NA,anonymous,EN,57,29,42,80,34,57,30,26,63,21,53,76,90,67,65,Male,39,3,34983,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,552
2018-10-31T11:28:34Z,2018-10-31 11:31:22,100,167,True,2018-10-31 11:31:22,NA,anonymous,EN,35,40,45,90,10,35,65,20,30,30,60,65,70,60,75,Male,27,2,92870,"drink coffee,cook at home,go to the gym,drive to work",NA,553
2018-10-31T11:28:40Z,2018-10-31 11:30:10,100,90,True,2018-10-31 11:30:10,NA,anonymous,EN,53,28,24,96,2,45,23,5,11,46,61,84,95,20,81,Male,18,4,37075,"drink coffee,cook at home,go to the gym,drive to work",NA,554
2018-10-31T11:28:42Z,2018-10-31 11:31:20,100,158,True,2018-10-31 11:31:20,NA,anonymous,EN,50,37,79,67,29,44,14,26,50,39,71,36,68,40,84,Male,27,4,32940,"drink coffee,cook at home,go to the gym,drive to work",NA,555
2018-10-31T11:28:44Z,2018-10-31 11:30:08,100,84,True,2018-10-31 11:30:08,NA,anonymous,EN,50,36,81,78,27,36,64,31,45,44,74,57,85,39,90,Female,24,1,19139,"drink coffee,cook at home,go to the gym",NA,556
2018-10-31T11:28:45Z,2018-10-31 11:30:52,100,126,True,2018-10-31 11:30:52,NA,anonymous,EN,55,44,52,90,25,36,65,39,41,62,82,41,74,64,75,Female,35,2,93004,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,557
2018-10-31T11:28:45Z,2018-10-31 11:31:33,100,167,True,2018-10-31 11:31:34,NA,anonymous,EN,52,34,22,41,11,21,8,11,14,18,60,30,90,38,80,Male,47,3,44092,"drink coffee,cook at home,go to the gym,drive to work",NA,558
2018-10-31T11:28:45Z,2018-10-31 11:31:39,100,173,True,2018-10-31 11:31:39,NA,anonymous,EN,50,51,38,45,38,35,23,38,22,22,88,46,88,40,75,Female,44,3,23455,"drink coffee,cook at home,go to the gym,drive to work",NA,559
2018-10-31T11:28:57Z,2018-10-31 11:32:16,100,199,True,2018-10-31 11:32:16,NA,anonymous,EN,50,30,15,5,22,22,32,12,5,10,50,26,25,8,50,Female,53,3,94606,"drink coffee,cook at home,go to the gym,drive to work",NA,560
2018-10-31T11:28:58Z,2018-10-31 11:31:15,100,137,True,2018-10-31 11:31:15,NA,anonymous,EN,70,48,22,84,12,20,21,7,11,30,73,92,73,26,55,Female,21,5,27262,"drink coffee,cook at home,go to the gym,drive to work",NA,561
2018-10-31T11:29:08Z,2018-10-31 11:33:15,100,246,True,2018-10-31 11:33:15,NA,anonymous,EN,42,37,40,61,26,17,28,14,26,24,80,83,72,39,70,Female,40,2,80909,"drink coffee,cook at home,go to the gym,drive to work",NA,562
2018-10-31T11:29:08Z,2018-10-31 11:41:37,100,749,True,2018-10-31 11:41:37,NA,anonymous,EN,65,74,71,59,53,35,76,63,64,59,69,64,68,48,80,Female,37,3,75063,"drink coffee,cook at home,watch TV,go to the movies",NA,563
2018-10-31T11:29:14Z,2018-10-31 11:32:12,100,177,True,2018-10-31 11:32:12,NA,anonymous,EN,62,52,38,95,68,32,20,67,54,27,80,53,65,35,79,Female,20,1,30168,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,564
2018-10-31T11:29:21Z,2018-10-31 11:31:27,100,125,True,2018-10-31 11:31:27,NA,anonymous,EN,68,43,76,64,15,30,29,30,27,58,69,93,72,50,86,Female,22,2,14445,"drink coffee,cook at home,go to the gym,drive to work",NA,565
2018-10-31T11:29:23Z,2018-10-31 11:31:08,100,104,True,2018-10-31 11:31:08,NA,anonymous,EN,36,31,38,71,11,12,9,22,42,49,79,38,86,31,69,Female,34,1,53704,"drink coffee,cook at home,go to the gym,drive to work",NA,566
2018-10-31T11:29:24Z,2018-10-31 11:30:55,100,91,True,2018-10-31 11:30:56,NA,anonymous,EN,59,81,81,76,61,76,72,72,77,86,87,89,90,84,94,Female,57,4,18338,"drink coffee,cook at home,go to the gym,drive to work",NA,567
2018-10-31T11:29:28Z,2018-10-31 11:30:57,100,89,True,2018-10-31 11:30:57,NA,anonymous,EN,39,33,75,62,26,50,62,38,61,62,81,17,32,49,54,Male,19,4,92530,"cook at home,watch TV,read newspapers",NA,568
2018-10-31T11:29:32Z,2018-10-31 11:33:32,100,239,True,2018-10-31 11:33:32,NA,anonymous,EN,64,74,30,73,38,66,31,12,19,30,59,99,95,34,93,Male,35,4,80124,"drink coffee,cook at home,go to the gym,drive to work",NA,569
2018-10-31T11:29:39Z,2018-10-31 11:37:07,100,447,True,2018-10-31 11:37:07,NA,anonymous,EN,53,37,17,83,39,61,12,24,26,35,46,46,92,38,77,Female,44,4,70535,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,570
2018-10-31T11:29:41Z,2018-10-31 11:35:17,100,336,True,2018-10-31 11:35:18,NA,anonymous,EN,30,35,40,80,25,40,15,30,50,20,95,75,95,40,90,Female,31,4,50315,"drink coffee,cook at home,go to the gym,drive to work",NA,571
2018-10-31T11:29:41Z,2018-10-31 11:32:47,100,185,True,2018-10-31 11:32:47,NA,anonymous,EN,35,45,10,70,15,9,10,8,15,20,60,80,75,25,60,Male,53,3,08879,"drink coffee,cook at home,go to the gym,drive to work",NA,572
2018-10-31T11:29:42Z,2018-10-31 11:32:05,100,142,True,2018-10-31 11:32:05,NA,anonymous,EN,54,14,65,81,8,21,28,6,9,22,90,33,90,12,67,Male,50,1,60660,"drink coffee,cook at home,go to the gym,drive to work",NA,573
2018-10-31T11:29:47Z,2018-10-31 11:32:40,100,173,True,2018-10-31 11:32:41,NA,anonymous,EN,70,40,55,50,70,30,50,40,60,40,95,65,75,65,90,Female,32,4,92596,"drink coffee,cook at home,go to the gym,drive to work",NA,574
2018-10-31T11:29:48Z,2018-10-31 11:31:48,100,120,True,2018-10-31 11:31:48,NA,anonymous,EN,58,21,76,99,8,29,53,14,9,82,95,68,56,57,80,Female,29,2,07002,"drink coffee,cook at home,go to the gym,drive to work",NA,575
2018-10-31T11:29:50Z,2018-10-31 11:31:56,100,126,True,2018-10-31 11:31:56,NA,anonymous,EN,66,55,34,75,14,43,33,20,18,40,74,71,67,48,87,Male,33,4,07011,"drink coffee,cook at home,go to the gym,drive to work",NA,576
2018-10-31T11:29:50Z,2018-10-31 11:31:58,100,128,True,2018-10-31 11:31:58,NA,anonymous,EN,38,46,39,26,18,21,11,19,18,33,61,55,58,43,51,Female,35,2,31069,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,577
2018-10-31T11:29:57Z,2018-10-31 11:32:39,100,161,True,2018-10-31 11:32:39,NA,anonymous,EN,62,69,51,62,32,25,12,11,18,37,88,71,88,37,76,Female,25,1,29575,"drink coffee,cook at home,go to the gym,drive to work,watch TV",NA,578
2018-10-31T11:30:07Z,2018-10-31 11:32:29,100,142,True,2018-10-31 11:32:30,NA,anonymous,EN,79,60,42,66,12,35,87,19,60,17,91,75,77,47,85,Male,56,2,02453,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,579
2018-10-31T11:30:11Z,2018-10-31 11:33:41,100,210,True,2018-10-31 11:33:41,NA,anonymous,EN,70,60,50,80,19,75,25,3,5,15,81,75,81,45,90,Female,23,4,17111,"drink coffee,cook at home,go to the gym,drive to work",cool survey!,580
2018-10-31T11:30:34Z,2018-10-31 11:32:10,100,95,True,2018-10-31 11:32:10,NA,anonymous,EN,52,48,33,90,30,6,60,12,9,32,81,87,80,37,89,Female,38,2,37209,"drink coffee,cook at home,go to the gym,drive to work",NA,581
2018-10-31T11:30:36Z,2018-10-31 11:36:00,100,324,True,2018-10-31 11:36:01,NA,anonymous,EN,35,20,25,75,5,15,15,5,3,20,30,79,90,10,30,Female,28,2,34602,"drink coffee,cook at home,go to the gym,drive to work","Some clarity on who we were considering, Americans or the world in general, I think would yield better results.",582
2018-10-31T11:30:36Z,2018-10-31 11:34:45,100,249,True,2018-10-31 11:34:45,NA,anonymous,EN,59,58,10,72,36,27,16,14,17,36,50,57,60,39,49,Male,31,4,33525,"drink coffee,cook at home,go to the gym,drive to work",NA,583
2018-10-31T11:30:39Z,2018-10-31 11:33:54,100,194,True,2018-10-31 11:33:55,NA,anonymous,EN,35,71,56,87,18,24,15,19,43,48,72,48,70,62,64,Male,28,2,14225,"drink coffee,cook at home,go to the gym,drive to work,go to the movies",NA,584
2018-10-31T11:30:40Z,2018-10-31 11:32:04,100,83,True,2018-10-31 11:32:04,NA,anonymous,EN,64,37,39,49,34,22,31,44,46,48,87,42,26,58,43,Male,27,3,20850,go to the movies,NA,585
2018-10-31T11:30:41Z,2018-10-31 11:31:43,100,62,True,2018-10-31 11:31:44,NA,anonymous,EN,46,30,19,97,1,69,16,5,3,50,72,87,96,30,65,Male,18,4,37075,"drink coffee,cook at home,go to the gym,drive to work",NA,586
2018-10-31T11:30:43Z,2018-10-31 11:32:11,100,87,True,2018-10-31 11:32:11,NA,anonymous,EN,48,76,22,62,29,41,20,18,19,72,40,42,77,62,46,Male,31,4,55123,"drink coffee,cook at home,go to the gym,drive to work",NA,587
2018-10-31T11:30:45Z,2018-10-31 11:31:52,100,67,True,2018-10-31 11:31:53,NA,anonymous,EN,32,41,64,39,39,47,30,32,35,32,79,81,77,48,82,Female,23,1,85749,"drink coffee,cook at home,go to the gym,drive to work",NA,588
2018-10-31T11:30:46Z,2018-10-31 11:33:54,100,187,True,2018-10-31 11:33:54,NA,anonymous,EN,38,56,11,27,14,18,24,9,10,13,55,83,66,11,67,Male,37,4,85048,"drink coffee,cook at home,go to the gym,drive to work",NA,589
2018-10-31T11:30:54Z,2018-10-31 11:32:59,100,125,True,2018-10-31 11:33:00,NA,anonymous,EN,41,31,37,73,38,64,15,39,29,27,53,58,89,41,80,Female,29,2,32605,"drink coffee,cook at home,go to the gym,drive to work",NA,590
2018-10-31T11:30:55Z,2018-10-31 11:33:02,100,127,True,2018-10-31 11:33:03,NA,anonymous,EN,50,40,75,80,30,28,15,10,25,35,60,70,70,45,80,Male,34,3,87112,"drink coffee,cook at home,go to the gym,drive to work",NA,591
2018-10-31T11:30:57Z,2018-10-31 11:33:38,100,160,True,2018-10-31 11:33:38,NA,anonymous,EN,53,79,18,71,11,22,21,12,32,46,80,69,89,15,81,Female,37,6,28174,"drink coffee,cook at home,go to the gym,drive to work",NA,592
