"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3FDJT1UU75XDWTSX3CE40KHI3WQK5M","AAQREZOK13OV7","Approved","Fri Oct 05 10:40:19 PDT 2018","Fri Oct 05 10:42:42 PDT 2018","Mon Oct 08 10:42:42 PDT 2018","2018-10-08 17:43:37 UTC","","","143","100% (3/3)","100% (1/1)","100% (1/1)","94755806"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3FE7TXL1LJC78Z75YYW3YZQFISR2QV","A18SXC3JEN1O0U","Approved","Fri Oct 05 10:40:21 PDT 2018","Fri Oct 05 10:43:48 PDT 2018","Mon Oct 08 10:43:48 PDT 2018","2018-10-08 17:44:37 UTC","","","207","100% (1/1)","100% (1/1)","100% (1/1)","57021293"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3FIJLY1B6VT69HI2MGWLIDUUM0APFB","A2BF3A9KYSEFPO","Approved","Fri Oct 05 10:40:33 PDT 2018","Fri Oct 05 10:43:29 PDT 2018","Mon Oct 08 10:43:29 PDT 2018","2018-10-08 17:43:38 UTC","","","176","100% (1/1)","100% (1/1)","100% (1/1)","22382906"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3FIUS151DWR6A4LYUHCG6PGEMONGGX","A1UXHOPQWZ0P1O","Approved","Fri Oct 05 10:40:47 PDT 2018","Fri Oct 05 10:44:50 PDT 2018","Mon Oct 08 10:44:50 PDT 2018","2018-10-08 17:45:37 UTC","","","243","100% (1/1)","100% (1/1)","100% (1/1)","33909566"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3FPRZHYEPZWOYPZ5OX4INWUF5Y6V3T","A47GX3BX5UZ5G","Approved","Fri Oct 05 10:40:52 PDT 2018","Fri Oct 05 10:46:56 PDT 2018","Mon Oct 08 10:46:56 PDT 2018","2018-10-08 17:47:37 UTC","","","364","100% (1/1)","100% (1/1)","100% (1/1)","78166621"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3FTYUGLFSVA5INMNBVSHW7MSJNT5DU","A1P6OXEJ86HQRM","Approved","Fri Oct 05 10:40:20 PDT 2018","Fri Oct 05 10:44:41 PDT 2018","Mon Oct 08 10:44:41 PDT 2018","2018-10-08 17:45:37 UTC","","","261","100% (2/2)","100% (1/1)","100% (1/1)","80477963"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3G5F9DBFOQM3SX643ITKRQVPO3OHVM","A3E3RCR51Z8EVP","Approved","Fri Oct 05 10:40:25 PDT 2018","Fri Oct 05 10:42:24 PDT 2018","Mon Oct 08 10:42:24 PDT 2018","2018-10-08 17:42:38 UTC","","","119","100% (3/3)","100% (2/2)","100% (1/1)","17178353"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3GLB5JMZFYK3YKB7SRB804DH9W7GDN","A1N1EF0MIRSEZZ","Approved","Fri Oct 05 10:40:44 PDT 2018","Fri Oct 05 10:54:30 PDT 2018","Mon Oct 08 10:54:30 PDT 2018","2018-10-08 17:54:38 UTC","","","826","100% (1/1)","100% (1/1)","100% (1/1)","58053578"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3GM6G9ZBKOMA7J3QPK9IIDF0847MTK","AHIJACUG7ZL9B","Approved","Fri Oct 05 10:40:22 PDT 2018","Fri Oct 05 10:48:45 PDT 2018","Mon Oct 08 10:48:45 PDT 2018","2018-10-08 17:49:37 UTC","","","503","100% (1/1)","100% (1/1)","100% (1/1)","59216875"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3GS6S824SRM8HISKWQTTICBZHO4NWG","A3I0XX0HM0IGX5","Approved","Fri Oct 05 10:57:35 PDT 2018","Fri Oct 05 11:01:19 PDT 2018","Mon Oct 08 11:01:19 PDT 2018","2018-10-08 18:01:38 UTC","","","224","100% (2/2)","100% (2/2)","100% (1/1)","94744615"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3H7Z272LX8WS99SY8RZJDQZEJWWPLG","A13JQTLPWXZD6L","Approved","Fri Oct 05 10:40:38 PDT 2018","Fri Oct 05 10:45:29 PDT 2018","Mon Oct 08 10:45:29 PDT 2018","2018-10-08 17:45:38 UTC","","","291","100% (1/1)","100% (1/1)","100% (1/1)","97815921"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3H8DHMCCWA08067QIIWNYW5AGDOKDU","ADWDNBND4BW94","Approved","Fri Oct 05 10:40:26 PDT 2018","Fri Oct 05 10:48:15 PDT 2018","Mon Oct 08 10:48:15 PDT 2018","2018-10-08 17:48:38 UTC","","","469","100% (2/2)","100% (2/2)","100% (1/1)","64882885"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3HPZF4IVNNITFJQTM123NY23TSLCYH","A1L6PGLE7CIS12","Approved","Fri Oct 05 10:40:39 PDT 2018","Fri Oct 05 10:46:21 PDT 2018","Mon Oct 08 10:46:21 PDT 2018","2018-10-08 17:46:38 UTC","","","342","100% (1/1)","100% (1/1)","100% (1/1)","18936293"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3HSYG7LRBKNGECD0AZIA29000MLKK7","A1WY3YGT618GC0","Approved","Fri Oct 05 10:40:34 PDT 2018","Fri Oct 05 10:47:15 PDT 2018","Mon Oct 08 10:47:15 PDT 2018","2018-10-08 17:47:38 UTC","","","401","100% (2/2)","100% (1/1)","100% (1/1)","53518994"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3HWRJOOET6RBGVYYJMG9V0E5XJ2SEC","A3GAQNTZ1V1VO","Approved","Fri Oct 05 10:40:42 PDT 2018","Fri Oct 05 10:42:50 PDT 2018","Mon Oct 08 10:42:50 PDT 2018","2018-10-08 17:43:37 UTC","","","128","100% (2/2)","100% (1/1)","100% (1/1)","57264067"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3HYA4D452S8AHAHWKIL9M0M1BQI2F1","A3SNUAW9KXRV94","Approved","Fri Oct 05 10:40:15 PDT 2018","Fri Oct 05 10:47:25 PDT 2018","Mon Oct 08 10:47:25 PDT 2018","2018-10-08 17:47:38 UTC","","","430","100% (1/1)","100% (1/1)","100% (1/1)","10977760"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3I33IC7ZWGRFLJ0O92ZH8ZBAEA52AO","AY9ZVK32I1P1L","Approved","Fri Oct 05 11:01:15 PDT 2018","Fri Oct 05 11:08:50 PDT 2018","Mon Oct 08 11:08:50 PDT 2018","2018-10-08 18:09:37 UTC","","","455","100% (2/2)","100% (1/1)","100% (1/1)","24503885"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3I3WADAZ9RTWMKDC146X71YRN105OR","A2OFN0A5CPLH57","Approved","Fri Oct 05 10:40:26 PDT 2018","Fri Oct 05 10:43:19 PDT 2018","Mon Oct 08 10:43:19 PDT 2018","2018-10-08 17:43:38 UTC","","","173","100% (2/2)","100% (1/1)","100% (1/1)","68237067"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3I7DHKZYGOP2G70J21N7K7PDV095F5","A2YGAEODJ5SSF6","Approved","Fri Oct 05 10:40:20 PDT 2018","Fri Oct 05 10:51:24 PDT 2018","Mon Oct 08 10:51:24 PDT 2018","2018-10-08 17:51:38 UTC","","","664","100% (1/1)","100% (1/1)","100% (1/1)","39926394"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3I7DHKZYGOP2G70J21N7K7PDV0A5F6","A15EZCN5OCG62W","Approved","Fri Oct 05 10:43:33 PDT 2018","Fri Oct 05 10:48:09 PDT 2018","Mon Oct 08 10:48:09 PDT 2018","2018-10-08 17:48:37 UTC","","","276","100% (1/1)","100% (1/1)","100% (1/1)","68936506"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3IAS3U3I0G5K4T5GFGZD3AVGWSQ2BJ","A1V2H0UF94ATWY","Approved","Fri Oct 05 10:40:14 PDT 2018","Fri Oct 05 10:47:13 PDT 2018","Mon Oct 08 10:47:13 PDT 2018","2018-10-08 17:47:37 UTC","","","419","100% (2/2)","100% (1/1)","100% (1/1)","55980618"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3IAS3U3I0G5K4T5GFGZD3AVGWSQB2S","A1MAAPY9K1G1YR","Approved","Fri Oct 05 10:40:47 PDT 2018","Fri Oct 05 10:43:25 PDT 2018","Mon Oct 08 10:43:25 PDT 2018","2018-10-08 17:43:38 UTC","","","158","100% (1/1)","100% (1/1)","100% (1/1)","10501027"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3IKZ72A5B5566W6P61JTEOPZML9NFD","A15K979G6R0ZH6","Approved","Fri Oct 05 10:40:41 PDT 2018","Fri Oct 05 10:44:05 PDT 2018","Mon Oct 08 10:44:05 PDT 2018","2018-10-08 17:44:37 UTC","","","204","100% (1/1)","100% (1/1)","100% (1/1)","62070804"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3IO1LGZLKAMPKWQAZ6R62LMR4R7867","A1DKVUTOBPQH11","Approved","Fri Oct 05 10:40:27 PDT 2018","Fri Oct 05 10:44:05 PDT 2018","Mon Oct 08 10:44:05 PDT 2018","2018-10-08 17:44:37 UTC","","","218","100% (1/1)","100% (1/1)","100% (1/1)","31159612"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3IQ1VMJRYU9QL3LNUBEWIMJOKGFA9O","A1FYWSPNO7KN1O","Approved","Fri Oct 05 10:40:18 PDT 2018","Fri Oct 05 10:45:46 PDT 2018","Mon Oct 08 10:45:46 PDT 2018","2018-10-08 17:46:37 UTC","","","328","100% (1/1)","100% (1/1)","100% (1/1)","52257315"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3ITXP059PX8JRBKQXNR0SGRX2R3SJ2","A1L98RD8AC1ST3","Approved","Fri Oct 05 10:56:54 PDT 2018","Fri Oct 05 11:00:17 PDT 2018","Mon Oct 08 11:00:17 PDT 2018","2018-10-08 18:00:38 UTC","","","203","100% (1/1)","100% (1/1)","100% (1/1)","56007686"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3JC6VJ2SAC87KGJBRL1F66EMYKW5AS","A125KW9P18V5Z1","Approved","Fri Oct 05 10:40:18 PDT 2018","Fri Oct 05 10:43:50 PDT 2018","Mon Oct 08 10:43:50 PDT 2018","2018-10-08 17:44:37 UTC","","","212","100% (1/1)","100% (1/1)","100% (1/1)","62807234"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3JC6VJ2SAC87KGJBRL1F66EMYKWA5X","A1ZZ7YO3YASNIP","Approved","Fri Oct 05 10:40:15 PDT 2018","Fri Oct 05 10:45:36 PDT 2018","Mon Oct 08 10:45:36 PDT 2018","2018-10-08 17:45:38 UTC","","","321","100% (1/1)","100% (1/1)","100% (1/1)","85681948"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3JNQLM5FT5BWH2RS6TO7HDRL8M42L6","A3JAOT764X4HYB","Approved","Fri Oct 05 10:40:19 PDT 2018","Fri Oct 05 10:43:17 PDT 2018","Mon Oct 08 10:43:17 PDT 2018","2018-10-08 17:43:38 UTC","","","178","100% (2/2)","100% (2/2)","100% (1/1)","72023530"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3JNQLM5FT5BWH2RS6TO7HDRL8M4L2P","AYGJUG9FNEJVI","Approved","Fri Oct 05 10:40:44 PDT 2018","Fri Oct 05 10:43:25 PDT 2018","Mon Oct 08 10:43:25 PDT 2018","2018-10-08 17:43:38 UTC","","","161","100% (1/1)","100% (1/1)","100% (1/1)","78841231"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3JV9LGBJWU3U2H2WI0POBYPGDAEGOK","A3V4PVROR2OBA9","Approved","Fri Oct 05 10:41:02 PDT 2018","Fri Oct 05 10:47:18 PDT 2018","Mon Oct 08 10:47:18 PDT 2018","2018-10-08 17:47:38 UTC","","","376","100% (1/1)","100% (1/1)","100% (1/1)","80402397"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3JZQSN0I3RZ0W4P3JX6YO4G2L9NGFY","A8KX1HFH8NE2Q","Approved","Fri Oct 05 10:40:54 PDT 2018","Fri Oct 05 10:44:40 PDT 2018","Mon Oct 08 10:44:40 PDT 2018","2018-10-08 17:45:37 UTC","","","226","100% (1/1)","100% (1/1)","100% (1/1)","72214733"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3K2755HG5TSXKKFCH75QIJD58H7FDN","A1U5BE8XJRXKW3","Approved","Fri Oct 05 10:40:15 PDT 2018","Fri Oct 05 10:42:37 PDT 2018","Mon Oct 08 10:42:37 PDT 2018","2018-10-08 17:42:38 UTC","","","142","100% (3/3)","100% (1/1)","100% (1/1)","11715541"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3KAKFY4PGVRJCJF5PQ5Z874LXWAI3J","A5KS7FL1E2RYE","Approved","Fri Oct 05 10:40:29 PDT 2018","Fri Oct 05 10:44:41 PDT 2018","Mon Oct 08 10:44:41 PDT 2018","2018-10-08 17:45:37 UTC","","","252","100% (2/2)","100% (2/2)","100% (1/1)","61082425"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3KB8R4ZV1FWAJNDNEVK25EPH6BVGBG","ASS4HVK1RZW7N","Approved","Fri Oct 05 10:40:40 PDT 2018","Fri Oct 05 10:47:14 PDT 2018","Mon Oct 08 10:47:14 PDT 2018","2018-10-08 17:47:38 UTC","","","394","100% (1/1)","100% (1/1)","100% (1/1)","39460420"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3KIBXJ1WD6JZ43YF8RA39QH9KRVKOR","A1FCD2XCRJ2UOY","Approved","Fri Oct 05 10:40:34 PDT 2018","Fri Oct 05 10:47:54 PDT 2018","Mon Oct 08 10:47:54 PDT 2018","2018-10-08 17:48:37 UTC","","","440","100% (1/1)","100% (1/1)","100% (1/1)","50681080"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3KRVW3HTZOA9SJQB0K4S88JE6LTMSV","A3OB6REG5CGHK1","Approved","Fri Oct 05 10:40:19 PDT 2018","Fri Oct 05 10:43:15 PDT 2018","Mon Oct 08 10:43:15 PDT 2018","2018-10-08 17:43:38 UTC","","","176","100% (1/1)","100% (1/1)","100% (1/1)","60250080"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3KV0LJBBH3AXR4QYLV4NIYEIKJAMR7","A3RCX3IQ8L6HHW","Approved","Fri Oct 05 10:40:18 PDT 2018","Fri Oct 05 10:43:54 PDT 2018","Mon Oct 08 10:43:54 PDT 2018","2018-10-08 17:44:37 UTC","","","216","100% (2/2)","100% (1/1)","100% (1/1)","32165373"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3KWTYT0871SOGZAFOCQ5FKUXSWVL5Q","A19RLE2G1PL9NL","Approved","Fri Oct 05 10:40:45 PDT 2018","Fri Oct 05 10:43:21 PDT 2018","Mon Oct 08 10:43:21 PDT 2018","2018-10-08 17:43:38 UTC","","","156","100% (1/1)","100% (1/1)","100% (1/1)","64058262"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3KWTYT0871SOGZAFOCQ5FKUXSWW5LB","A2A028LRDJB7ZB","Approved","Fri Oct 05 10:43:44 PDT 2018","Fri Oct 05 10:46:10 PDT 2018","Mon Oct 08 10:46:10 PDT 2018","2018-10-08 17:46:38 UTC","","","146","100% (2/2)","100% (1/1)","100% (1/1)","85075536"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3L2IS5HSFB7VPE3F1QES0OQ2W8ONUC","A1H0H2DHIE5I1C","Approved","Fri Oct 05 10:40:55 PDT 2018","Fri Oct 05 10:47:44 PDT 2018","Mon Oct 08 10:47:44 PDT 2018","2018-10-08 17:48:37 UTC","","","409","100% (1/1)","100% (1/1)","100% (1/1)","98874351"
