StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ExternalReference,DistributionChannel,UserLanguage,big_cities_1,computer_preference_1,cook_at_home_1,dairy_products_1,go_to_gym_1,news_phone_1,gender,age,politics_1,zip,attention_check,Q11,id
2018-11-21T18:44:02Z,2018-11-21 18:45:24,100,81,True,2018-11-21 18:45:24,NA,anonymous,EN,89,70,78,79,64,72,Male,38,5,01570,"like big cities,cook at home,go to the gym,consume dairy products",NA,249
2018-11-22T00:19:24Z,2018-11-22 00:21:24,100,119,True,2018-11-22 00:21:24,NA,anonymous,EN,67,65,85,80,57,81,Male,23,1,14260,"like big cities,cook at home,go to the gym,consume dairy products",NA,250
2018-11-21T14:15:38Z,2018-11-21 14:19:08,100,209,True,2018-11-21 14:19:08,NA,anonymous,EN,80,70,95,85,80,65,Female,56,2,16801,"like big cities,cook at home,go to the gym,consume dairy products",NA,251
2018-11-21T20:54:09Z,2018-11-21 20:56:51,100,161,True,2018-11-21 20:56:51,NA,anonymous,EN,50,37,63,93,79,81,Male,32,3,19464,"like big cities,cook at home,go to the gym,consume dairy products",NA,252
2018-11-21T14:01:42Z,2018-11-21 14:04:10,100,148,True,2018-11-21 14:04:11,NA,anonymous,EN,65,60,80,70,55,80,Female,63,1,95815,"like big cities,cook at home,go to the gym,consume dairy products",NA,253
2018-11-21T22:04:29Z,2018-11-21 22:07:09,100,160,True,2018-11-21 22:07:09,NA,anonymous,EN,68,65,74,54,67,70,Male,48,2,22192,"like big cities,cook at home,go to the gym,consume dairy products",NA,254
2018-11-21T21:50:04Z,2018-11-21 21:54:26,100,261,True,2018-11-21 21:54:27,NA,anonymous,EN,49,50,60,51,51,50,Female,29,4,29520,"like big cities,cook at home,go to the gym,consume dairy products,watch TV,read newspapers",NA,255
2018-11-21T14:04:34Z,2018-11-21 14:07:16,100,161,True,2018-11-21 14:07:16,NA,anonymous,EN,70,10,25,35,40,71,Male,19,4,50013,"like big cities,cook at home,go to the gym,consume dairy products",NA,256
2018-11-21T13:59:25Z,2018-11-21 14:02:07,100,162,True,2018-11-21 14:02:07,NA,anonymous,EN,60,60,70,65,55,65,Female,38,1,61727,"like big cities,cook at home,go to the gym,consume dairy products",NA,257
2018-11-22T05:49:59Z,2018-11-22 05:51:18,100,78,True,2018-11-22 05:51:18,NA,anonymous,EN,68,84,79,76,71,77,Female,42,6,35906,"like big cities,cook at home,go to the gym,consume dairy products,read newspapers",NA,258
2018-11-21T22:29:38Z,2018-11-21 22:32:25,100,166,True,2018-11-21 22:32:25,NA,anonymous,EN,70,60,80,87,80,90,Female,45,4,38018,"like big cities,cook at home,go to the gym,consume dairy products",NA,259
2018-11-21T18:58:16Z,2018-11-21 18:59:44,100,87,True,2018-11-21 18:59:44,NA,anonymous,EN,20,51,74,27,44,19,Male,34,1,19562,"like big cities,cook at home,go to the gym,consume dairy products",NA,260
2018-11-21T20:51:34Z,2018-11-21 20:53:35,100,120,True,2018-11-21 20:53:35,NA,anonymous,EN,29,54,56,49,28,12,Male,23,6,75149,"like big cities,cook at home,go to the gym,consume dairy products",thanks!,261
2018-11-21T14:11:57Z,2018-11-21 14:14:50,100,172,True,2018-11-21 14:14:50,NA,anonymous,EN,85,100,70,95,35,100,Male,24,1,14613,"like big cities,cook at home,go to the gym,consume dairy products,read newspapers",NA,262
2018-11-21T23:32:57Z,2018-11-21 23:34:48,100,111,True,2018-11-21 23:34:49,NA,anonymous,EN,78,88,83,83,69,65,Male,26,5,33157,"like big cities,cook at home,go to the gym,consume dairy products",NA,263
2018-11-21T16:31:45Z,2018-11-21 16:33:54,100,129,True,2018-11-21 16:33:54,NA,anonymous,EN,80,55,80,70,65,85,Male,27,4,02359,"like big cities,cook at home,go to the gym,consume dairy products",NA,264
2018-11-21T15:02:52Z,2018-11-21 15:04:49,100,117,True,2018-11-21 15:04:49,NA,anonymous,EN,65,50,50,70,55,65,Male,27,2,60626,"like big cities,cook at home,go to the gym,consume dairy products",NA,265
2018-11-22T06:11:41Z,2018-11-22 06:13:15,100,94,True,2018-11-22 06:13:16,NA,anonymous,EN,74,62,87,91,56,66,Female,39,2,33950,"like big cities,cook at home,go to the gym,consume dairy products",no issues,266
2018-11-22T04:33:45Z,2018-11-22 04:36:24,100,158,True,2018-11-22 04:36:24,NA,anonymous,EN,60,75,75,85,40,85,Female,43,1,30281,"like big cities,cook at home,go to the gym,consume dairy products",NA,267
2018-11-21T22:35:22Z,2018-11-21 22:38:49,100,206,True,2018-11-21 22:38:49,NA,anonymous,EN,60,55,70,60,20,95,Male,25,4,72076,"like big cities,cook at home,go to the gym,consume dairy products","I liked it, thanks.",268
2018-11-21T21:44:18Z,2018-11-21 21:46:26,100,127,True,2018-11-21 21:46:27,NA,anonymous,EN,40,40,70,80,65,75,Other/Non-conforming,23,3,37209,"like big cities,cook at home,go to the gym,consume dairy products",NA,269
2018-11-22T06:42:42Z,2018-11-22 06:45:00,100,137,True,2018-11-22 06:45:00,NA,anonymous,EN,80,80,95,95,80,95,Male,55,5,08852,"like big cities,cook at home,go to the gym,consume dairy products",no comments,270
2018-11-21T18:06:20Z,2018-11-21 18:08:12,100,112,True,2018-11-21 18:08:13,NA,anonymous,EN,90,75,90,90,90,90,Female,26,2,91335,"like big cities,cook at home,go to the gym,consume dairy products,read newspapers",NA,271
2018-11-21T14:00:05Z,2018-11-21 14:02:01,100,116,True,2018-11-21 14:02:02,NA,anonymous,EN,60,58,75,58,59,70,Male,36,1,54017,"like big cities,cook at home,go to the gym,consume dairy products",NA,272
2018-11-22T01:23:23Z,2018-11-22 01:26:10,100,166,True,2018-11-22 01:26:10,NA,anonymous,EN,50,10,99,90,25,50,Male,38,5,99352,"like big cities,cook at home,go to the gym,consume dairy products,read newspapers",NA,273
2018-11-22T07:05:05Z,2018-11-22 07:06:06,100,61,True,2018-11-22 07:06:06,NA,anonymous,EN,58,72,43,56,56,62,Female,37,2,49442,"like big cities,cook at home,go to the gym,consume dairy products",NA,274
2018-11-21T14:14:30Z,2018-11-21 14:17:59,100,208,True,2018-11-21 14:17:59,NA,anonymous,EN,70,41,66,67,55,69,Male,28,1,20191,"like big cities,cook at home,go to the gym,consume dairy products",NA,275
2018-11-21T15:04:31Z,2018-11-21 15:07:26,100,174,True,2018-11-21 15:07:26,NA,anonymous,EN,100,39,80,70,50,51,Female,39,4,19082,"like big cities,cook at home,go to the gym,consume dairy products",n/a,276
2018-11-21T15:22:25Z,2018-11-21 15:23:38,100,72,True,2018-11-21 15:23:38,NA,anonymous,EN,57,71,63,67,65,74,Male,26,5,29904,"cook at home,go to the gym,watch TV,go to the movies,go to bars",NA,277
2018-11-22T02:55:44Z,2018-11-22 02:57:51,100,127,True,2018-11-22 02:57:52,NA,anonymous,EN,75,55,85,75,60,75,Female,31,2,95988,"like big cities,cook at home,go to the gym,consume dairy products",NA,278
2018-11-21T22:35:01Z,2018-11-21 22:36:27,100,85,True,2018-11-21 22:36:27,NA,anonymous,EN,65,38,49,41,51,35,Male,27,2,93442,go to the gym,NA,279
2018-11-21T22:36:06Z,2018-11-21 22:38:21,100,134,True,2018-11-21 22:38:21,NA,anonymous,EN,69,78,63,60,60,78,Female,62,5,32223,"like big cities,cook at home,go to the gym,consume dairy products",no,280
2018-11-21T16:56:09Z,2018-11-21 16:58:58,100,169,True,2018-11-21 16:58:58,NA,anonymous,EN,91,80,97,98,97,98,Female,46,6,64130,"like big cities,cook at home,go to the gym,consume dairy products",NA,281
2018-11-21T15:14:54Z,2018-11-21 15:16:17,100,83,True,2018-11-21 15:16:18,NA,anonymous,EN,100,80,90,80,50,100,Female,30,1,11215,"like big cities,cook at home,go to the gym,consume dairy products",NA,282
2018-11-21T14:18:40Z,2018-11-21 14:21:48,100,188,True,2018-11-21 14:21:48,NA,anonymous,EN,76,28,40,93,25,60,Male,20,2,46222,"like big cities,cook at home,go to the gym,consume dairy products,read newspapers",NA,283
2018-11-22T06:06:24Z,2018-11-22 06:08:33,100,129,True,2018-11-22 06:08:34,NA,anonymous,EN,50,60,85,90,40,80,Female,31,2,66103,"like big cities,cook at home,go to the gym,consume dairy products",NA,284
2018-11-21T16:51:51Z,2018-11-21 16:53:01,100,70,True,2018-11-21 16:53:01,NA,anonymous,EN,28,48,78,52,67,68,Female,39,4,97127,"like big cities,cook at home,go to the gym,consume dairy products",NA,285
2018-11-21T21:33:29Z,2018-11-21 21:35:21,100,111,True,2018-11-21 21:35:21,NA,anonymous,EN,77,68,90,100,87,78,Male,26,4,55303,"like big cities,cook at home,go to the gym,consume dairy products,watch TV,read newspapers",NA,286
2018-11-21T21:24:38Z,2018-11-21 21:26:08,100,90,True,2018-11-21 21:26:08,NA,anonymous,EN,84,76,91,90,88,87,Female,33,1,85032,"cook at home,go to the gym",NA,287
2018-11-21T14:11:12Z,2018-11-21 14:13:04,100,111,True,2018-11-21 14:13:04,NA,anonymous,EN,70,50,80,90,80,75,Female,48,3,49643,"like big cities,cook at home,go to the gym,consume dairy products",NA,288
2018-11-21T14:36:22Z,2018-11-21 14:38:26,100,123,True,2018-11-21 14:38:27,NA,anonymous,EN,44,47,14,46,31,26,Female,21,6,95350,"like big cities,go to the gym,consume dairy products",NA,289
2018-11-21T14:00:18Z,2018-11-21 14:02:36,100,137,True,2018-11-21 14:02:36,NA,anonymous,EN,58,62,80,73,46,86,Male,28,3,34744,"like big cities,cook at home,go to the gym,consume dairy products",NA,290
2018-11-21T23:40:46Z,2018-11-21 23:41:56,100,70,True,2018-11-21 23:41:57,NA,anonymous,EN,28,61,80,47,39,35,Female,20,2,85143,"like big cities,cook at home,go to the gym,consume dairy products,read newspapers",NA,291
2018-11-21T14:32:18Z,2018-11-21 14:35:16,100,177,True,2018-11-21 14:35:17,NA,anonymous,EN,58,79,89,82,100,89,Female,24,1,04657,"cook at home,go to the gym,consume dairy products,watch TV",NA,292
2018-11-21T22:12:03Z,2018-11-21 22:14:13,100,130,True,2018-11-21 22:14:13,NA,anonymous,EN,61,60,59,62,61,59,Male,32,5,33812,"like big cities,cook at home,go to the gym,consume dairy products",NA,293
2018-11-21T16:54:52Z,2018-11-21 16:56:01,100,69,True,2018-11-21 16:56:01,NA,anonymous,EN,65,60,80,85,62,67,Female,23,4,91007,"like big cities,cook at home,go to the gym,consume dairy products",NA,294
2018-11-21T14:51:21Z,2018-11-21 14:53:10,100,109,True,2018-11-21 14:53:11,NA,anonymous,EN,63,50,70,86,52,70,Female,25,2,48152,"like big cities,cook at home,go to the gym,consume dairy products",NA,295
2018-11-21T14:06:09Z,2018-11-21 14:08:46,100,157,True,2018-11-21 14:08:47,NA,anonymous,EN,60,60,75,60,55,52,Male,40,5,77098,"like big cities,cook at home,go to the gym,consume dairy products",NA,296
2018-11-22T06:44:20Z,2018-11-22 06:45:53,100,93,True,2018-11-22 06:45:54,NA,anonymous,EN,60,60,60,60,60,60,Female,41,1,26505,"like big cities,cook at home,go to the gym,consume dairy products,read newspapers",NA,297
2018-11-21T16:28:42Z,2018-11-21 16:40:03,100,681,True,2018-11-21 16:40:04,NA,anonymous,EN,53,51,49,52,53,56,Male,33,7,77005,"like big cities,cook at home,go to the gym,consume dairy products",No comments.,298
2018-11-22T04:26:44Z,2018-11-22 04:28:30,100,105,True,2018-11-22 04:28:30,NA,anonymous,EN,90,62,95,100,80,60,Male,21,1,89509,"like big cities,cook at home,go to the gym,consume dairy products",NA,299
2018-11-21T16:36:36Z,2018-11-21 16:39:09,100,152,True,2018-11-21 16:39:09,NA,anonymous,EN,60,50,95,75,30,90,Male,34,2,55750,"like big cities,cook at home,go to the gym,consume dairy products",NA,300
2018-11-21T21:42:26Z,2018-11-21 21:48:43,100,377,True,2018-11-21 21:48:43,NA,anonymous,EN,80,60,75,60,55,70,Female,41,4,91722,"like big cities,cook at home,go to the gym,consume dairy products",NA,301
2018-11-21T18:44:00Z,2018-11-21 18:45:36,100,96,True,2018-11-21 18:45:36,NA,anonymous,EN,42,19,92,79,63,52,Male,51,4,94565,"like big cities,cook at home,go to the gym,consume dairy products,read newspapers",NA,302
2018-11-21T15:17:17Z,2018-11-21 15:19:13,100,115,True,2018-11-21 15:19:13,NA,anonymous,EN,56,63,42,86,30,76,Male,27,4,65109,"like big cities,cook at home,go to the gym,consume dairy products",na,303
2018-11-21T14:06:58Z,2018-11-21 14:08:37,100,99,True,2018-11-21 14:08:37,NA,anonymous,EN,75,57,78,84,62,83,Male,19,3,99022,"like big cities,cook at home,go to the gym,consume dairy products,watch TV,read newspapers",NA,304
2018-11-21T14:06:39Z,2018-11-21 14:08:19,100,99,True,2018-11-21 14:08:19,NA,anonymous,EN,50,61,89,73,58,100,Male,25,6,31501,"like big cities,cook at home,go to the gym,consume dairy products",NA,305
2018-11-21T15:09:25Z,2018-11-21 15:10:42,100,76,True,2018-11-21 15:10:42,NA,anonymous,EN,56,62,52,70,41,75,Female,33,3,80014,"like big cities,cook at home,consume dairy products",NA,306
2018-11-21T14:01:20Z,2018-11-21 14:03:36,100,136,True,2018-11-21 14:03:37,NA,anonymous,EN,76,72,69,77,61,82,Male,26,5,29154,"like big cities,cook at home,go to the gym,consume dairy products",NA,307
2018-11-21T18:11:29Z,2018-11-21 18:16:06,100,276,True,2018-11-21 18:16:06,NA,anonymous,EN,75,75,75,75,30,50,Female,62,6,92130,"like big cities,cook at home,go to the gym,consume dairy products,read newspapers",This HIT was clear and concise.,308
2018-11-21T14:12:15Z,2018-11-21 14:15:28,100,193,True,2018-11-21 14:15:28,NA,anonymous,EN,69,88,87,91,74,91,Male,43,4,33324,"like big cities,cook at home,go to the gym,consume dairy products",thx,309
2018-11-22T00:56:05Z,2018-11-22 00:59:37,100,212,True,2018-11-22 00:59:38,NA,anonymous,EN,100,100,100,100,100,100,Male,38,3,46060,"like big cities,cook at home,go to the gym,consume dairy products",NA,310
2018-11-21T23:07:17Z,2018-11-21 23:08:25,100,68,True,2018-11-21 23:08:26,NA,anonymous,EN,38,17,64,77,30,81,Male,42,1,18964,"like big cities,cook at home,consume dairy products,read newspapers",NA,311
2018-11-22T03:33:00Z,2018-11-22 03:34:33,100,93,True,2018-11-22 03:34:34,NA,anonymous,EN,90,50,90,94,85,85,Male,29,2,07733,"like big cities,cook at home,go to the gym,consume dairy products",NA,312
2018-11-21T18:46:28Z,2018-11-21 18:48:11,100,103,True,2018-11-21 18:48:12,NA,anonymous,EN,68,78,64,79,65,73,Other/Non-conforming,39,3,78201,"like big cities,cook at home,go to the gym,consume dairy products",NA,313
2018-11-21T20:50:52Z,2018-11-21 20:52:51,100,119,True,2018-11-21 20:52:51,NA,anonymous,EN,76,76,79,94,60,88,Female,20,4,24127,"like big cities,cook at home,go to the gym,consume dairy products,read newspapers",NA,314
2018-11-21T20:53:59Z,2018-11-21 20:56:55,100,176,True,2018-11-21 20:56:55,NA,anonymous,EN,85,70,90,90,90,95,Female,56,2,90660,"like big cities,cook at home,go to the gym,consume dairy products,read newspapers",NA,315
2018-11-21T14:00:50Z,2018-11-21 14:02:43,100,113,True,2018-11-21 14:02:43,NA,anonymous,EN,66,89,19,74,64,37,Male,32,4,37167,go to the gym,no,316
2018-11-21T23:20:47Z,2018-11-21 23:23:08,100,140,True,2018-11-21 23:23:08,NA,anonymous,EN,59,47,87,72,59,97,Male,49,4,97306,"like big cities,cook at home,go to the gym,consume dairy products,read newspapers",None,317
2018-11-21T13:59:54Z,2018-11-21 14:01:52,100,117,True,2018-11-21 14:01:52,NA,anonymous,EN,60,50,71,75,50,75,Male,33,3,11214,"like big cities,cook at home,go to the gym,consume dairy products,read newspapers",NA,318
2018-11-22T01:10:54Z,2018-11-22 01:13:35,100,160,True,2018-11-22 01:13:35,NA,anonymous,EN,100,90,100,100,100,100,Male,19,3,92092,"like big cities,cook at home,consume dairy products",NA,319
2018-11-21T14:36:23Z,2018-11-21 14:39:01,100,157,True,2018-11-21 14:39:02,NA,anonymous,EN,91,71,93,84,84,85,Female,35,4,16506,"like big cities,cook at home,go to the gym,consume dairy products",NA,320
2018-11-21T23:45:12Z,2018-11-21 23:46:53,100,100,True,2018-11-21 23:46:53,NA,anonymous,EN,52,67,73,66,57,49,Male,22,2,17774,"like big cities,cook at home,go to the gym,consume dairy products",NA,321
2018-11-21T14:39:03Z,2018-11-21 14:40:20,100,76,True,2018-11-21 14:40:20,NA,anonymous,EN,76,83,75,88,75,91,Female,33,6,30736,"like big cities,cook at home,go to the gym,consume dairy products",NA,322
2018-11-21T23:47:00Z,2018-11-21 23:49:44,100,163,True,2018-11-21 23:49:44,NA,anonymous,EN,51,60,58,57,60,65,Female,45,6,38852,"like big cities,cook at home,go to the gym,consume dairy products",None,323
2018-11-21T21:55:28Z,2018-11-21 21:57:22,100,113,True,2018-11-21 21:57:22,NA,anonymous,EN,90,97,95,94,85,85,Male,21,4,11791,"like big cities,cook at home,go to the gym,consume dairy products",NA,324
2018-11-22T06:01:59Z,2018-11-22 06:03:39,100,99,True,2018-11-22 06:03:39,NA,anonymous,EN,80,72,87,92,83,75,Female,32,2,33594,"cook at home,go to the gym,consume dairy products,read newspapers",NA,325
2018-11-21T14:02:14Z,2018-11-21 14:04:43,100,149,True,2018-11-21 14:04:43,NA,anonymous,EN,75,50,60,95,50,85,Male,29,2,80916,"like big cities,cook at home,go to the gym,consume dairy products",NA,326
2018-11-21T14:43:58Z,2018-11-21 14:45:53,100,114,True,2018-11-21 14:45:54,NA,anonymous,EN,60,70,62,43,30,80,Male,32,4,61550,"like big cities,cook at home,go to the gym,consume dairy products,read newspapers",NA,327
2018-11-22T05:49:51Z,2018-11-22 05:53:54,100,242,True,2018-11-22 05:53:54,NA,anonymous,EN,73,67,79,35,65,49,Male,32,5,40004,"like big cities,cook at home,go to the gym,consume dairy products,read newspapers",NA,328
2018-11-21T15:00:56Z,2018-11-21 15:07:11,100,374,True,2018-11-21 15:07:11,NA,anonymous,EN,84,74,96,97,90,91,Male,36,4,91945,"like big cities,cook at home,go to the gym,consume dairy products",NA,329
2018-11-21T23:18:00Z,2018-11-21 23:20:04,100,123,True,2018-11-21 23:20:04,NA,anonymous,EN,80,75,75,90,75,90,Male,28,2,11427,"like big cities,cook at home,go to the gym,consume dairy products",NA,330
2018-11-22T06:38:59Z,2018-11-22 06:41:15,100,135,True,2018-11-22 06:41:15,NA,anonymous,EN,90,60,85,85,70,80,Female,46,3,53402,"like big cities,cook at home,go to the gym,consume dairy products",NA,331
2018-11-21T14:00:17Z,2018-11-21 14:02:08,100,110,True,2018-11-21 14:02:09,NA,anonymous,EN,85,61,72,93,65,94,Male,38,6,64081,"like big cities,cook at home,go to the gym,consume dairy products,read newspapers",NA,332
2018-11-21T15:36:09Z,2018-11-21 15:38:26,100,137,True,2018-11-21 15:38:27,NA,anonymous,EN,80,80,95,70,64,85,Male,35,4,25015,"like big cities,cook at home,go to the gym,consume dairy products",Thanks!,333
2018-11-21T21:41:25Z,2018-11-21 21:43:43,100,137,True,2018-11-21 21:43:43,NA,anonymous,EN,75,55,95,80,60,85,Male,67,7,22314,"like big cities,cook at home,go to the gym,consume dairy products",NA,334
2018-11-21T14:01:38Z,2018-11-21 14:04:57,100,199,True,2018-11-21 14:04:58,NA,anonymous,EN,77,79,85,85,76,80,Female,38,3,13825,"like big cities,cook at home,go to the gym,consume dairy products",NA,335
2018-11-21T19:58:32Z,2018-11-21 20:01:38,100,185,True,2018-11-21 20:01:39,NA,anonymous,EN,75,65,30,80,35,50,Male,27,4,08628,"like big cities,cook at home,go to the gym,consume dairy products",NA,336
2018-11-21T21:47:57Z,2018-11-21 21:50:41,100,163,True,2018-11-21 21:50:41,NA,anonymous,EN,79,76,76,75,75,76,Male,45,2,27511,"like big cities,cook at home,go to the gym,consume dairy products",NA,337
2018-11-21T15:09:43Z,2018-11-21 15:11:04,100,80,True,2018-11-21 15:11:04,NA,anonymous,EN,75,75,75,75,75,75,Male,35,4,00000,"cook at home,consume dairy products",NA,338
2018-11-21T14:59:00Z,2018-11-21 15:00:45,100,104,True,2018-11-21 15:00:46,NA,anonymous,EN,62,70,63,77,44,81,Female,24,4,85251,"like big cities,cook at home,go to the gym,consume dairy products",NA,339
2018-11-21T21:10:11Z,2018-11-21 21:11:47,100,96,True,2018-11-21 21:11:48,NA,anonymous,EN,71,33,99,92,66,49,Male,24,2,43082,"like big cities,cook at home,go to the gym,consume dairy products",NA,340
2018-11-22T00:10:12Z,2018-11-22 00:12:02,100,109,True,2018-11-22 00:12:02,NA,anonymous,EN,80,75,90,85,70,65,Female,30,2,78542,"watch TV,read newspapers,go to the movies,go to bars",NA,341
2018-11-22T06:05:39Z,2018-11-22 06:07:57,100,138,True,2018-11-22 06:07:57,NA,anonymous,EN,85,75,95,90,70,95,Male,48,2,80033,"like big cities,cook at home,go to the gym,consume dairy products",NA,342
2018-11-21T21:26:52Z,2018-11-21 21:28:22,100,89,True,2018-11-21 21:28:22,NA,anonymous,EN,59,3,81,67,16,31,Male,21,4,11385,"like big cities,cook at home,go to the gym,consume dairy products",NA,343
2018-11-21T22:34:30Z,2018-11-21 22:37:32,100,181,True,2018-11-21 22:37:32,NA,anonymous,EN,90,60,95,90,90,90,Male,43,3,98155,"like big cities,cook at home,go to the gym,consume dairy products",NA,344
2018-11-21T14:14:24Z,2018-11-21 14:16:50,100,146,True,2018-11-21 14:16:50,NA,anonymous,EN,70,60,65,90,82,85,Female,49,4,23222,"like big cities,cook at home,go to the gym,consume dairy products",none,345
2018-11-21T19:21:54Z,2018-11-21 19:23:16,100,82,True,2018-11-21 19:23:16,NA,anonymous,EN,63,89,71,93,72,65,Female,21,4,07480,"like big cities,cook at home,go to the gym,consume dairy products,read newspapers",NA,346
2018-11-21T20:02:35Z,2018-11-21 20:04:38,100,122,True,2018-11-21 20:04:38,NA,anonymous,EN,10,90,45,40,90,50,Male,21,1,27513,"like big cities,cook at home,go to the gym,consume dairy products",Interesting names for the countries,347
2018-11-21T14:07:20Z,2018-11-21 14:09:35,100,135,True,2018-11-21 14:09:36,NA,anonymous,EN,61,50,89,85,71,90,Female,25,2,79765,"like big cities,cook at home,go to the gym,consume dairy products",NA,348
2018-11-21T14:38:20Z,2018-11-21 14:41:31,100,190,True,2018-11-21 14:41:31,NA,anonymous,EN,48,13,68,44,31,70,Male,26,2,74104,"like big cities,cook at home,consume dairy products",NA,349
2018-11-21T17:23:49Z,2018-11-21 17:25:45,100,115,True,2018-11-21 17:25:45,NA,anonymous,EN,55,57,75,76,54,85,Female,35,2,46241,"like big cities,cook at home,go to the gym,consume dairy products",NA,350
2018-11-22T05:48:32Z,2018-11-22 05:51:29,100,176,True,2018-11-22 05:51:29,NA,anonymous,EN,60,50,90,85,30,95,Male,37,2,60618,"watch TV,read newspapers,go to the movies,go to bars",NA,351
2018-11-21T14:59:35Z,2018-11-21 15:02:22,100,166,True,2018-11-21 15:02:22,NA,anonymous,EN,70,65,85,72,66,75,Female,46,5,38401,"like big cities,cook at home,go to the gym,consume dairy products",NA,352
2018-11-21T17:41:25Z,2018-11-21 17:43:41,100,135,True,2018-11-21 17:43:42,NA,anonymous,EN,52,55,52,53,52,56,Female,39,2,81008,"like big cities,cook at home,go to the gym,consume dairy products",ty,353
2018-11-22T05:55:16Z,2018-11-22 05:58:15,100,179,True,2018-11-22 05:58:16,NA,anonymous,EN,55,60,80,75,65,65,Male,62,5,07730,"like big cities,cook at home,go to the gym,consume dairy products",NA,354
2018-11-21T22:35:38Z,2018-11-21 22:47:32,100,713,True,2018-11-21 22:47:32,NA,anonymous,EN,0,0,53,0,0,60,Female,37,2,19019,"cook at home,go to the gym,consume dairy products",NA,355
2018-11-21T19:50:08Z,2018-11-21 19:52:38,100,150,True,2018-11-21 19:52:38,NA,anonymous,EN,74,91,93,92,90,93,Female,54,2,06413,"like big cities,cook at home,consume dairy products,read newspapers",NA,356
2018-11-21T15:15:44Z,2018-11-21 15:21:42,100,358,True,2018-11-21 15:21:43,NA,anonymous,EN,82,70,82,92,68,86,Male,34,4,18505,"like big cities,cook at home,go to the gym,consume dairy products",NA,357
2018-11-21T14:08:27Z,2018-11-21 14:15:05,100,397,True,2018-11-21 14:15:05,NA,anonymous,EN,71,81,73,64,78,81,Male,28,6,79764,"watch TV,read newspapers",know everything,358
2018-11-21T14:17:30Z,2018-11-21 14:20:22,100,172,True,2018-11-21 14:20:22,NA,anonymous,EN,70,70,95,90,40,85,Male,34,6,18080,"like big cities,cook at home,go to the gym,consume dairy products",n/a,359
2018-11-22T02:11:16Z,2018-11-22 02:13:39,100,143,True,2018-11-22 02:13:40,NA,anonymous,EN,95,100,90,80,80,95,Female,34,4,92392,"like big cities,cook at home,go to the gym,consume dairy products,watch TV",none,360
2018-11-21T14:01:30Z,2018-11-21 14:04:54,100,203,True,2018-11-21 14:04:54,NA,anonymous,EN,40,40,50,50,50,40,Female,58,1,10467,"like big cities,cook at home,go to the gym,consume dairy products",NA,361
2018-11-21T20:36:04Z,2018-11-21 20:37:34,100,89,True,2018-11-21 20:37:34,NA,anonymous,EN,78,69,65,75,69,82,Female,29,2,40219,"like big cities,cook at home,go to the gym,consume dairy products",NA,362
2018-11-21T20:20:44Z,2018-11-21 20:22:28,100,103,True,2018-11-21 20:22:28,NA,anonymous,EN,100,100,100,100,100,100,Female,46,4,98408,"like big cities,cook at home,go to the gym,consume dairy products,read newspapers",NA,363
2018-11-21T15:39:39Z,2018-11-21 15:41:22,100,102,True,2018-11-21 15:41:22,NA,anonymous,EN,79,65,91,77,31,85,Female,33,6,67209,"like big cities,cook at home,go to the gym,consume dairy products",NA,364
2018-11-22T00:02:08Z,2018-11-22 00:03:40,100,91,True,2018-11-22 00:03:40,NA,anonymous,EN,70,85,91,95,44,34,Female,25,2,44077,"like big cities,cook at home,go to the gym,consume dairy products",NA,365
2018-11-21T15:16:37Z,2018-11-21 15:20:01,100,204,True,2018-11-21 15:20:01,NA,anonymous,EN,75,75,65,97,75,80,Female,38,2,95838,"like big cities,cook at home,go to the gym,consume dairy products",NA,366
2018-11-22T03:36:16Z,2018-11-22 03:38:49,100,153,True,2018-11-22 03:38:49,NA,anonymous,EN,69,79,83,82,87,81,Female,27,4,95376,"consume dairy products,watch TV,read newspapers",good,367
2018-11-21T14:50:43Z,2018-11-21 14:52:34,100,111,True,2018-11-21 14:52:35,NA,anonymous,EN,60,68,70,72,64,88,Female,38,5,20744,"watch TV,go to the movies,go to bars",NA,368
2018-11-21T13:59:23Z,2018-11-21 14:01:46,100,142,True,2018-11-21 14:01:47,NA,anonymous,EN,84,77,89,89,81,89,Female,26,2,01950,"like big cities,cook at home,go to the gym,consume dairy products,watch TV,read newspapers",NA,369
2018-11-21T20:37:30Z,2018-11-21 20:39:09,100,99,True,2018-11-21 20:39:10,NA,anonymous,EN,69,70,80,80,49,56,Female,34,5,79110,"like big cities,cook at home,go to the gym,consume dairy products",NA,370
2018-11-22T03:27:40Z,2018-11-22 03:29:40,100,120,True,2018-11-22 03:29:40,NA,anonymous,EN,39,55,74,70,54,42,Female,30,5,19344,"like big cities,cook at home,go to the gym,consume dairy products",NA,371
2018-11-21T16:23:13Z,2018-11-21 16:24:37,100,84,True,2018-11-21 16:24:38,NA,anonymous,EN,43,51,78,46,50,44,Female,29,6,92376,like big cities,NA,372
2018-11-21T16:57:40Z,2018-11-21 16:59:08,100,88,True,2018-11-21 16:59:09,NA,anonymous,EN,25,50,10,17,0,34,Female,31,7,39553,"like big cities,cook at home,go to the gym,consume dairy products",none,373
2018-11-22T00:33:34Z,2018-11-22 00:34:59,100,85,True,2018-11-22 00:34:59,NA,anonymous,EN,23,16,79,41,41,74,Male,36,4,34744,"like big cities,cook at home,go to the gym,consume dairy products",NA,374
