StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ExternalReference,DistributionChannel,UserLanguage,big_cities_1,computer_preference_1,cook_at_home_1,drink_coffee_1,own_homes_1,podcast_1,gender,age,politics_1,zip,attention_check,Q11,id
2019-01-07T14:21:03Z,2019-01-07 14:22:52,100,108,True,2019-01-07 14:22:52,NA,anonymous,EN,50,55,70,60,70,70,Male,30,1,49503,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,246
2019-01-07T15:01:24Z,2019-01-07 15:02:47,100,82,True,2019-01-07 15:02:47,NA,anonymous,EN,70,70,70,70,70,70,Male,29,2,97501,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,247
2019-01-07T15:33:15Z,2019-01-07 15:35:49,100,153,True,2019-01-07 15:35:49,NA,anonymous,EN,50,60,30,75,25,30,Male,33,3,63021,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,248
2019-01-07T14:30:21Z,2019-01-07 14:31:33,100,72,True,2019-01-07 14:31:33,NA,anonymous,EN,70,75,90,85,75,80,Male,30,6,85012,"watch TV,read newspapers,go to the movies,go to bars",NA,249
2019-01-07T14:27:25Z,2019-01-07 14:28:44,100,78,True,2019-01-07 14:28:44,NA,anonymous,EN,3,5,8,71,24,19,Male,27,2,30005,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,250
2019-01-07T14:44:42Z,2019-01-07 14:46:35,100,113,True,2019-01-07 14:46:36,NA,anonymous,EN,55,58,95,79,55,77,Female,29,3,77099,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,251
2019-01-07T14:27:50Z,2019-01-07 14:29:45,100,114,True,2019-01-07 14:29:45,NA,anonymous,EN,80,56,85,60,89,85,Male,23,2,20001,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,252
2019-01-07T16:10:38Z,2019-01-07 16:14:55,100,257,True,2019-01-07 16:14:56,NA,anonymous,EN,70,58,79,74,23,64,Male,34,1,92675,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,253
2019-01-07T14:21:46Z,2019-01-07 14:23:34,100,107,True,2019-01-07 14:23:34,NA,anonymous,EN,100,89,74,78,78,86,Male,25,3,64111,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,254
2019-01-07T14:31:19Z,2019-01-07 14:32:41,100,81,True,2019-01-07 14:32:42,NA,anonymous,EN,75,64,92,67,70,53,Male,32,3,13069,"like big cities,cook at home,listen to podcasts",NA,255
2019-01-07T14:21:58Z,2019-01-07 14:22:50,100,51,True,2019-01-07 14:22:50,NA,anonymous,EN,67,65,83,73,84,80,Male,35,4,32940,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,256
2019-01-07T14:35:54Z,2019-01-07 14:38:47,100,173,True,2019-01-07 14:38:47,NA,anonymous,EN,60,75,90,80,70,65,Female,46,5,31061,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,257
2019-01-07T15:01:05Z,2019-01-07 15:03:01,100,116,True,2019-01-07 15:03:01,NA,anonymous,EN,20,5,100,40,95,15,Male,19,6,80023,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,258
2019-01-07T15:50:49Z,2019-01-07 15:53:14,100,145,True,2019-01-07 15:53:14,NA,anonymous,EN,76,64,87,87,81,76,Male,56,5,72653,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,259
2019-01-07T14:21:36Z,2019-01-07 14:23:43,100,127,True,2019-01-07 14:23:44,NA,anonymous,EN,50,50,80,75,75,60,Female,29,3,37013,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,260
2019-01-07T14:57:17Z,2019-01-07 14:58:38,100,81,True,2019-01-07 14:58:39,NA,anonymous,EN,74,69,75,68,86,85,Female,40,4,46239,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,261
2019-01-07T14:32:28Z,2019-01-07 14:36:01,100,212,True,2019-01-07 14:36:01,NA,anonymous,EN,61,50,91,76,60,49,Male,62,4,48838,"like big cities,cook at home,like to drink coffee,listen to podcasts",None Thanks,262
2019-01-07T14:26:01Z,2019-01-07 14:30:50,100,288,True,2019-01-07 14:30:50,NA,anonymous,EN,64,58,86,75,81,50,Male,37,2,75951,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,263
2019-01-07T16:13:04Z,2019-01-07 16:14:20,100,75,True,2019-01-07 16:14:20,NA,anonymous,EN,100,66,100,100,100,100,Male,39,7,68007,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,264
2019-01-07T14:24:43Z,2019-01-07 14:26:00,100,76,True,2019-01-07 14:26:00,NA,anonymous,EN,79,52,90,83,94,65,Female,31,6,76018,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,265
2019-01-07T14:22:01Z,2019-01-07 14:23:24,100,83,True,2019-01-07 14:23:25,NA,anonymous,EN,78,74,93,76,93,67,Male,30,1,40202,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,266
2019-01-07T15:44:45Z,2019-01-07 15:49:53,100,307,True,2019-01-07 15:49:53,NA,anonymous,EN,67,60,90,90,70,75,Male,37,2,48239,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,267
2019-01-07T15:04:44Z,2019-01-07 15:14:16,100,571,True,2019-01-07 15:14:16,NA,anonymous,EN,75,54,64,38,55,47,Male,27,4,11563,"like big cities,like to drink coffee,listen to podcasts",NA,268
2019-01-07T14:27:22Z,2019-01-07 14:29:25,100,122,True,2019-01-07 14:29:25,NA,anonymous,EN,65,80,99,85,35,75,Male,36,1,29680,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,269
2019-01-07T16:12:58Z,2019-01-07 16:16:37,100,218,True,2019-01-07 16:16:37,NA,anonymous,EN,56,75,93,55,90,80,Female,28,2,97213,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,270
2019-01-07T15:05:59Z,2019-01-07 15:08:48,100,169,True,2019-01-07 15:08:48,NA,anonymous,EN,75,76,90,80,70,60,Female,34,4,32533,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,271
2019-01-07T14:19:39Z,2019-01-07 14:20:59,100,80,True,2019-01-07 14:21:00,NA,anonymous,EN,88,80,91,93,60,61,Male,36,2,45504,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,272
2019-01-07T14:24:45Z,2019-01-07 14:26:08,100,82,True,2019-01-07 14:26:08,NA,anonymous,EN,65,68,76,60,82,52,Male,35,7,85305,"like big cities,cook at home,like to drink coffee,listen to podcasts",n,273
2019-01-07T15:51:23Z,2019-01-07 15:54:10,100,166,True,2019-01-07 15:54:10,NA,anonymous,EN,30,75,60,55,45,50,Female,40,4,70754,"like big cities,cook at home,like to drink coffee,listen to podcasts",This survey was easy to understand and I had no issues.,274
2019-01-07T14:58:30Z,2019-01-07 14:59:59,100,89,True,2019-01-07 15:00:00,NA,anonymous,EN,42,54,65,61,54,39,Male,33,1,52245,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,275
2019-01-07T14:37:41Z,2019-01-07 14:38:50,100,69,True,2019-01-07 14:38:50,NA,anonymous,EN,82,73,87,85,70,63,Female,26,5,35213,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,276
2019-01-07T15:21:10Z,2019-01-07 15:22:58,100,108,True,2019-01-07 15:22:58,NA,anonymous,EN,57,61,84,86,85,56,Female,28,2,07747,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,277
2019-01-07T14:33:37Z,2019-01-07 14:37:03,100,205,True,2019-01-07 14:37:03,NA,anonymous,EN,40,50,60,24,30,10,Female,32,3,13603,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,278
2019-01-07T16:05:24Z,2019-01-07 16:07:56,100,152,True,2019-01-07 16:07:56,NA,anonymous,EN,74,66,90,90,73,50,Male,29,4,60611,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,279
2019-01-07T14:40:40Z,2019-01-07 14:43:20,100,160,True,2019-01-07 14:43:20,NA,anonymous,EN,70,65,70,80,75,65,Male,27,1,27360,"like big cities,cook at home,like to drink coffee,listen to podcasts",Interesting study.,280
2019-01-07T14:37:08Z,2019-01-07 14:38:47,100,99,True,2019-01-07 14:38:48,NA,anonymous,EN,75,70,80,80,70,70,Male,27,1,59715,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,281
2019-01-07T14:22:21Z,2019-01-07 14:24:12,100,111,True,2019-01-07 14:24:12,NA,anonymous,EN,76,76,94,95,87,67,Female,64,4,30680,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,282
2019-01-07T14:22:29Z,2019-01-07 14:23:56,100,86,True,2019-01-07 14:23:56,NA,anonymous,EN,72,80,70,75,70,68,Male,38,3,52404,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,283
2019-01-07T16:09:07Z,2019-01-07 16:11:03,100,116,True,2019-01-07 16:11:03,NA,anonymous,EN,70,75,70,75,70,70,Male,57,3,37205,"like big cities,cook at home,like to drink coffee,listen to podcasts",none,284
2019-01-07T15:49:50Z,2019-01-07 15:51:38,100,108,True,2019-01-07 15:51:39,NA,anonymous,EN,80,70,100,65,100,100,Female,24,6,55344,"like big cities,cook at home,like to drink coffee,listen to podcasts,read newspapers",NA,285
2019-01-07T14:23:05Z,2019-01-07 14:24:43,100,97,True,2019-01-07 14:24:43,NA,anonymous,EN,50,64,90,90,75,60,Male,23,2,02871,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,286
2019-01-07T14:41:45Z,2019-01-07 14:45:10,100,204,True,2019-01-07 14:45:10,NA,anonymous,EN,63,70,95,80,97,66,Male,32,4,78130,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,287
2019-01-07T15:37:50Z,2019-01-07 15:38:55,100,65,True,2019-01-07 15:38:56,NA,anonymous,EN,66,71,82,78,67,65,Male,29,2,66202,cook at home,NA,288
2019-01-07T16:31:05Z,2019-01-07 16:34:49,100,223,True,2019-01-07 16:34:49,NA,anonymous,EN,85,85,75,85,90,75,Female,42,3,61053,"like big cities,cook at home,like to drink coffee,listen to podcasts",Was interesting thank you.,289
2019-01-07T14:32:50Z,2019-01-07 14:37:46,100,296,True,2019-01-07 14:37:47,NA,anonymous,EN,84,51,74,66,83,76,Male,31,5,20149,"cook at home,listen to podcasts,watch TV,read newspapers,go to the movies",very good,290
2019-01-07T16:10:03Z,2019-01-07 16:11:56,100,113,True,2019-01-07 16:11:56,NA,anonymous,EN,55,50,65,65,80,70,Male,23,7,75002,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,291
2019-01-07T15:05:14Z,2019-01-07 15:07:12,100,118,True,2019-01-07 15:07:12,NA,anonymous,EN,60,50,80,70,65,40,Female,58,4,28539,"like big cities,cook at home,like to drink coffee,listen to podcasts",none,292
2019-01-07T14:26:15Z,2019-01-07 14:30:40,100,265,True,2019-01-07 14:30:41,NA,anonymous,EN,48,56,71,57,59,56,Male,27,2,97007,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,293
2019-01-07T15:27:07Z,2019-01-07 15:29:03,100,115,True,2019-01-07 15:29:03,NA,anonymous,EN,41,33,51,63,41,21,Male,48,1,97206,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,294
2019-01-07T15:56:12Z,2019-01-07 15:58:29,100,136,True,2019-01-07 15:58:29,NA,anonymous,EN,80,78,73,86,81,79,Male,40,5,98007,"like big cities,cook at home,like to drink coffee,listen to podcasts",Not sure how this was helpful but thank you for the opportunity,295
2019-01-07T14:30:46Z,2019-01-07 14:38:00,100,433,True,2019-01-07 14:38:01,NA,anonymous,EN,90,88,84,80,69,73,Male,27,2,27403,"like big cities,cook at home,like to drink coffee,listen to podcasts",n/a,296
2019-01-07T15:39:38Z,2019-01-07 15:42:20,100,161,True,2019-01-07 15:42:20,NA,anonymous,EN,75,60,50,60,100,40,Female,22,3,15213,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,297
2019-01-07T15:15:44Z,2019-01-07 15:17:33,100,108,True,2019-01-07 15:17:33,NA,anonymous,EN,66,63,71,73,80,57,Female,34,6,18344,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,298
2019-01-07T14:23:52Z,2019-01-07 14:26:38,100,165,True,2019-01-07 14:26:38,NA,anonymous,EN,80,90,80,80,100,80,Female,25,4,46835,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,299
2019-01-07T15:08:43Z,2019-01-07 15:10:45,100,121,True,2019-01-07 15:10:45,NA,anonymous,EN,61,70,72,50,59,47,Female,37,4,52003,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,300
2019-01-07T15:13:16Z,2019-01-07 15:15:09,100,113,True,2019-01-07 15:15:10,NA,anonymous,EN,65,70,100,80,70,60,Male,18,4,80501,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,301
2019-01-07T15:04:18Z,2019-01-07 15:06:32,100,134,True,2019-01-07 15:06:33,NA,anonymous,EN,100,100,100,100,100,100,Female,35,4,48126,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,302
2019-01-07T16:13:36Z,2019-01-07 16:17:20,100,223,True,2019-01-07 16:17:21,NA,anonymous,EN,85,30,35,55,40,70,Female,47,1,30344,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,303
2019-01-07T16:05:37Z,2019-01-07 16:09:15,100,218,True,2019-01-07 16:09:15,NA,anonymous,EN,86,93,91,93,81,97,Male,56,1,53216,"like big cities,cook at home,like to drink coffee,listen to podcasts",good survey,304
2019-01-07T14:43:57Z,2019-01-07 14:44:56,100,59,True,2019-01-07 14:44:56,NA,anonymous,EN,74,64,89,80,92,81,Female,31,2,11102,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,305
2019-01-07T14:25:55Z,2019-01-07 14:29:16,100,200,True,2019-01-07 14:29:16,NA,anonymous,EN,74,62,84,68,57,48,Female,36,5,26508,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,306
2019-01-07T14:20:11Z,2019-01-07 14:23:24,100,192,True,2019-01-07 14:23:24,NA,anonymous,EN,43,58,83,66,82,47,Female,59,6,22556,"like big cities,cook at home,like to drink coffee,listen to podcasts",none,307
2019-01-07T14:21:34Z,2019-01-07 14:24:42,100,188,True,2019-01-07 14:24:42,NA,anonymous,EN,70,65,90,70,75,50,Male,33,4,20639,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,308
2019-01-07T15:18:11Z,2019-01-07 15:19:28,100,77,True,2019-01-07 15:19:28,NA,anonymous,EN,100,100,96,100,100,96,Female,30,7,91007,"cook at home,like to drink coffee,listen to podcasts",NA,309
2019-01-07T14:25:58Z,2019-01-07 14:27:27,100,89,True,2019-01-07 14:27:27,NA,anonymous,EN,60,55,79,70,58,35,Female,22,2,19121,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,310
2019-01-07T14:43:02Z,2019-01-07 14:45:52,100,169,True,2019-01-07 14:45:52,NA,anonymous,EN,75,60,95,65,75,85,Female,43,4,11207,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,311
2019-01-07T15:52:13Z,2019-01-07 15:54:15,100,121,True,2019-01-07 15:54:15,NA,anonymous,EN,64,10,30,18,15,5,Male,47,3,21224,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,312
2019-01-07T14:20:10Z,2019-01-07 14:22:07,100,117,True,2019-01-07 14:22:08,NA,anonymous,EN,70,60,80,85,80,40,Male,25,1,60527,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,313
2019-01-07T15:09:26Z,2019-01-07 15:11:19,100,112,True,2019-01-07 15:11:19,NA,anonymous,EN,30,61,88,61,75,26,Male,35,5,98664,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,314
2019-01-07T15:57:13Z,2019-01-07 15:58:59,100,106,True,2019-01-07 15:58:59,NA,anonymous,EN,82,32,70,89,45,25,Female,25,5,49913,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,315
2019-01-07T15:32:57Z,2019-01-07 15:34:04,100,67,True,2019-01-07 15:34:04,NA,anonymous,EN,64,39,61,49,45,38,Female,40,2,19355,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,316
2019-01-07T14:22:49Z,2019-01-07 14:25:06,100,136,True,2019-01-07 14:25:06,NA,anonymous,EN,71,60,66,72,75,74,Male,33,3,68124,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,317
2019-01-07T14:32:15Z,2019-01-07 14:34:44,100,148,True,2019-01-07 14:34:45,NA,anonymous,EN,66,63,85,75,69,50,Female,35,7,53050,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,318
2019-01-07T14:24:11Z,2019-01-07 14:25:54,100,103,True,2019-01-07 14:25:55,NA,anonymous,EN,35,15,95,90,80,55,Male,65,2,98115,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,319
2019-01-07T15:00:09Z,2019-01-07 15:02:26,100,136,True,2019-01-07 15:02:26,NA,anonymous,EN,71,25,61,66,50,27,Male,26,7,76667,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,320
2019-01-07T14:36:43Z,2019-01-07 14:39:21,100,157,True,2019-01-07 14:39:21,NA,anonymous,EN,60,50,65,50,70,35,Female,72,6,76013,"like big cities,cook at home,like to drink coffee,listen to podcasts",none,321
2019-01-07T14:24:11Z,2019-01-07 14:25:57,100,105,True,2019-01-07 14:25:57,NA,anonymous,EN,67,70,71,72,79,63,Male,25,2,32208,"like big cities,cook at home,like to drink coffee,listen to podcasts",No comments. Thank you.,322
2019-01-07T15:34:08Z,2019-01-07 15:38:05,100,237,True,2019-01-07 15:38:06,NA,anonymous,EN,84,61,83,79,67,91,Male,31,4,60152,"like big cities,cook at home,listen to podcasts",NA,323
2019-01-07T14:44:46Z,2019-01-07 14:47:37,100,171,True,2019-01-07 14:47:37,NA,anonymous,EN,80,75,95,60,77,70,Female,20,3,60477,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,324
2019-01-07T14:19:57Z,2019-01-07 14:23:16,100,199,True,2019-01-07 14:23:16,NA,anonymous,EN,70,87,69,79,88,79,Male,46,4,64063,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,325
2019-01-07T14:32:41Z,2019-01-07 14:35:01,100,140,True,2019-01-07 14:35:02,NA,anonymous,EN,67,66,93,86,86,27,Female,40,5,33032,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,326
2019-01-07T14:24:05Z,2019-01-07 14:25:37,100,91,True,2019-01-07 14:25:37,NA,anonymous,EN,55,75,60,60,65,55,Female,32,1,11211,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,327
2019-01-07T14:59:50Z,2019-01-07 15:01:29,100,98,True,2019-01-07 15:01:29,NA,anonymous,EN,37,60,67,75,50,40,Male,58,4,55117,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,328
2019-01-07T14:20:28Z,2019-01-07 14:21:36,100,68,True,2019-01-07 14:21:36,NA,anonymous,EN,8,10,6,14,8,7,Female,35,3,36266,listen to podcasts,NA,329
2019-01-07T14:36:46Z,2019-01-07 14:38:05,100,78,True,2019-01-07 14:38:05,NA,anonymous,EN,83,70,82,90,63,71,Female,31,2,80524,"like big cities,cook at home,like to drink coffee,listen to podcasts",none,330
2019-01-07T15:03:03Z,2019-01-07 15:05:18,100,134,True,2019-01-07 15:05:18,NA,anonymous,EN,30,66,80,90,61,40,Male,18,4,23322,"like big cities,cook at home,like to drink coffee,listen to podcasts",n/a,331
2019-01-07T14:19:18Z,2019-01-07 14:21:08,100,110,True,2019-01-07 14:21:08,NA,anonymous,EN,72,58,80,77,65,72,Male,35,3,62002,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,332
2019-01-07T15:10:38Z,2019-01-07 15:13:05,100,147,True,2019-01-07 15:13:05,NA,anonymous,EN,75,70,90,85,80,75,Female,58,7,29485,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,333
2019-01-07T14:23:15Z,2019-01-07 14:25:12,100,116,True,2019-01-07 14:25:12,NA,anonymous,EN,90,80,65,45,95,35,Male,29,1,85225,"like big cities,cook at home,like to drink coffee,listen to podcasts",No comment,334
2019-01-07T14:21:45Z,2019-01-07 14:22:45,100,59,True,2019-01-07 14:22:45,NA,anonymous,EN,45,90,65,45,80,90,Female,32,1,11713,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,335
2019-01-07T15:05:06Z,2019-01-07 15:06:21,100,74,True,2019-01-07 15:06:21,NA,anonymous,EN,60,60,80,50,95,50,Male,32,1,53202,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,336
2019-01-07T14:20:23Z,2019-01-07 14:22:11,100,107,True,2019-01-07 14:22:11,NA,anonymous,EN,70,93,90,90,70,40,Female,29,2,32303,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,337
2019-01-07T14:33:29Z,2019-01-07 14:34:58,100,89,True,2019-01-07 14:34:58,NA,anonymous,EN,49,63,78,71,68,64,Male,38,3,12603,"like big cities,cook at home,listen to podcasts",NA,338
2019-01-07T15:00:07Z,2019-01-07 15:01:08,100,61,True,2019-01-07 15:01:09,NA,anonymous,EN,33,54,16,76,44,13,Female,33,4,46037,"like to drink coffee,listen to podcasts",none,339
2019-01-07T15:40:37Z,2019-01-07 15:43:28,100,170,True,2019-01-07 15:43:28,NA,anonymous,EN,75,60,80,86,71,65,Female,52,3,76549,"like big cities,cook at home,like to drink coffee,listen to podcasts",None,340
2019-01-07T14:19:36Z,2019-01-07 14:22:28,100,171,True,2019-01-07 14:22:28,NA,anonymous,EN,89,55,75,60,85,40,Male,25,1,45219,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,341
2019-01-07T14:46:22Z,2019-01-07 14:47:58,100,95,True,2019-01-07 14:47:58,NA,anonymous,EN,74,69,62,80,56,55,Female,35,3,32778,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,342
2019-01-07T14:21:27Z,2019-01-07 14:23:13,100,105,True,2019-01-07 14:23:13,NA,anonymous,EN,70,70,99,85,80,70,Male,35,2,01527,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,343
2019-01-07T15:16:06Z,2019-01-07 15:17:44,100,98,True,2019-01-07 15:17:44,NA,anonymous,EN,70,40,85,72,59,44,Male,37,6,91790,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,344
2019-01-07T14:38:08Z,2019-01-07 14:40:33,100,144,True,2019-01-07 14:40:33,NA,anonymous,EN,62,49,65,70,60,31,Female,37,2,85013,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,345
2019-01-07T15:07:40Z,2019-01-07 15:09:15,100,94,True,2019-01-07 15:09:15,NA,anonymous,EN,60,55,85,75,95,65,Female,22,1,47150,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,346
2019-01-07T14:27:24Z,2019-01-07 14:29:56,100,151,True,2019-01-07 14:29:56,NA,anonymous,EN,70,67,83,90,91,60,Male,37,6,92399,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,347
2019-01-07T14:35:34Z,2019-01-07 14:38:02,100,148,True,2019-01-07 14:38:02,NA,anonymous,EN,50,5,90,80,80,20,Male,42,4,10461,"like big cities,cook at home,like to drink coffee,listen to podcasts",Not at this time.,348
2019-01-07T14:40:57Z,2019-01-07 14:42:53,100,115,True,2019-01-07 14:42:53,NA,anonymous,EN,77,8,94,87,10,47,Female,27,5,62095,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,349
2019-01-07T14:31:20Z,2019-01-07 14:38:29,100,429,True,2019-01-07 14:38:30,NA,anonymous,EN,40,69,82,66,49,51,Male,36,2,68130,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,350
2019-01-07T14:22:44Z,2019-01-07 14:23:57,100,73,True,2019-01-07 14:23:57,NA,anonymous,EN,80,81,100,80,100,80,Male,23,4,97739,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,351
2019-01-07T14:19:29Z,2019-01-07 14:20:57,100,87,True,2019-01-07 14:20:57,NA,anonymous,EN,70,70,70,70,75,65,Female,28,1,56001,"like big cities,cook at home,like to drink coffee,watch TV,read newspapers,go to the movies",NA,352
2019-01-07T14:19:32Z,2019-01-07 14:21:43,100,131,True,2019-01-07 14:21:43,NA,anonymous,EN,64,81,91,94,86,82,Female,37,7,85383,"like big cities,cook at home,like to drink coffee,listen to podcasts",na,353
2019-01-07T14:34:51Z,2019-01-07 14:42:20,100,448,True,2019-01-07 14:42:20,NA,anonymous,EN,96,80,96,90,89,96,Male,36,4,98052,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,354
2019-01-07T14:34:07Z,2019-01-07 14:38:58,100,290,True,2019-01-07 14:38:58,NA,anonymous,EN,65,60,65,65,60,65,Male,42,6,63146,"like big cities,cook at home,like to drink coffee,listen to podcasts,read newspapers",NA,355
2019-01-07T16:11:20Z,2019-01-07 16:13:09,100,108,True,2019-01-07 16:13:09,NA,anonymous,EN,61,50,77,59,74,60,Male,40,3,48350,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,356
2019-01-07T16:00:15Z,2019-01-07 16:02:03,100,108,True,2019-01-07 16:02:04,NA,anonymous,EN,50,52,95,52,47,59,Female,57,7,25311,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,357
2019-01-07T15:46:05Z,2019-01-07 15:48:54,100,168,True,2019-01-07 15:48:54,NA,anonymous,EN,75,70,75,65,70,50,Female,40,2,23226,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,358
2019-01-07T14:47:28Z,2019-01-07 14:49:48,100,139,True,2019-01-07 14:49:48,NA,anonymous,EN,30,51,83,74,31,13,Female,37,2,49247,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,359
2019-01-07T15:08:42Z,2019-01-07 15:12:17,100,214,True,2019-01-07 15:12:17,NA,anonymous,EN,75,50,80,80,60,65,Male,46,4,30310,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,360
2019-01-07T14:23:07Z,2019-01-07 14:26:41,100,214,True,2019-01-07 14:26:42,NA,anonymous,EN,65,70,80,90,75,60,Male,40,5,79424,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,361
2019-01-07T14:54:45Z,2019-01-07 14:56:26,100,100,True,2019-01-07 14:56:26,NA,anonymous,EN,61,64,83,81,79,62,Female,31,6,70373,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,362
2019-01-07T15:11:58Z,2019-01-07 15:13:35,100,96,True,2019-01-07 15:13:36,NA,anonymous,EN,70,65,80,90,80,70,Male,33,5,08242,"like big cities,cook at home,like to drink coffee,listen to podcasts,watch TV",NA,363
2019-01-07T14:34:07Z,2019-01-07 14:35:47,100,99,True,2019-01-07 14:35:47,NA,anonymous,EN,100,100,100,100,100,100,Female,31,2,55114,"like big cities,cook at home,like to drink coffee,listen to podcasts",No comment. Thanks.,364
2019-01-07T14:21:30Z,2019-01-07 14:23:31,100,121,True,2019-01-07 14:23:32,NA,anonymous,EN,75,90,90,90,95,80,Female,47,6,61283,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,365
2019-01-07T14:23:33Z,2019-01-07 14:25:13,100,100,True,2019-01-07 14:25:13,NA,anonymous,EN,78,65,69,77,49,39,Female,39,2,84025,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,366
2019-01-07T14:21:18Z,2019-01-07 14:22:34,100,75,True,2019-01-07 14:22:34,NA,anonymous,EN,78,81,81,83,72,78,Female,24,1,55106,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,367
2019-01-07T14:32:00Z,2019-01-07 14:34:04,100,124,True,2019-01-07 14:34:05,NA,anonymous,EN,76,63,71,67,63,62,Male,28,4,54487,"like big cities,cook at home,like to drink coffee,listen to podcasts,read newspapers",NA,368
