StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,big_cities_1,computer_preference_1,cook_at_home_1,drink_coffee_1,own_homes_1,podcast_1,gender,age,politics_1,zip,attention_check,Q11,MTurkCode
2019-01-07 14:32:00,2019-01-07 14:34:04,IP Address,75.143.141.3,100,124,True,2019-01-07 14:34:05,R_1n7NQ4aHjdTQ5y7,,,,,45.496307373046875,-89.72730255126953125,anonymous,EN,76,63,71,67,63,62,Male,28,4,54487,"like big cities,cook at home,like to drink coffee,listen to podcasts,read newspapers",NA,93495783
2019-01-07 14:29:23,2019-01-07 14:34:08,IP Address,50.25.101.87,100,284,True,2019-01-07 14:34:08,R_1GCwZnHnoFEhk5H,,,,,35.20599365234375,-77.65760040283203125,anonymous,EN,45,70,70,55,65,40,Male,58,2,28501,"like big cities,cook at home,like to drink coffee,listen to podcasts",n/a,95027337
2019-01-07 14:32:15,2019-01-07 14:34:44,IP Address,4.16.38.178,100,148,True,2019-01-07 14:34:45,R_2R87LSfeYYEvOP0,,,,,43.085906982421875,-87.9741973876953125,anonymous,EN,66,63,85,75,69,50,Female,35,7,53050,"like big cities,cook at home,like to drink coffee,listen to podcasts",,81821694
2019-01-07 14:33:29,2019-01-07 14:34:58,IP Address,64.72.87.230,100,89,True,2019-01-07 14:34:58,R_1E0ZBzHfhNkmKYK,,,,,41.7035064697265625,-73.9116973876953125,anonymous,EN,49,63,78,71,68,64,Male,38,3,12603,"like big cities,cook at home,listen to podcasts",,85919183
2019-01-07 14:32:16,2019-01-07 14:34:59,IP Address,174.229.7.202,100,162,True,2019-01-07 14:35:00,R_3nMmwNgQaxern1E,,,,,40.4001007080078125,-80.04620361328125,anonymous,EN,36,60,80,90,39,50,Male,30,4,15102,"like big cities,cook at home,like to drink coffee,listen to podcasts",,56701496
2019-01-07 14:32:41,2019-01-07 14:35:01,IP Address,23.125.44.89,100,140,True,2019-01-07 14:35:02,R_2sRs4J8vbDBAhmb,,,,,25.530303955078125,-80.3917999267578125,anonymous,EN,67,66,93,86,86,27,Female,40,5,33032,"like big cities,cook at home,like to drink coffee,listen to podcasts",,83115217
2019-01-07 14:34:19,2019-01-07 14:35:26,IP Address,45.47.113.133,100,66,True,2019-01-07 14:35:26,R_2zSEQeUJ3589jhi,,,,,43.1737060546875,-76.1707000732421875,anonymous,EN,75,62,86,83,69,66,Female,31,1,13041,"like big cities,cook at home,like to drink coffee,listen to podcasts",,51748787
2019-01-07 14:34:07,2019-01-07 14:35:47,IP Address,216.195.234.99,100,99,True,2019-01-07 14:35:47,R_r3jzU4mILMPhNlv,,,,,44.9680023193359375,-93.19809722900390625,anonymous,EN,100,100,100,100,100,100,Female,31,2,55114,"like big cities,cook at home,like to drink coffee,listen to podcasts",No comment. Thanks.,92219570
2019-01-07 14:33:35,2019-01-07 14:35:58,IP Address,204.56.102.2,100,142,True,2019-01-07 14:35:59,R_3lRfWd72MgJ9ntn,,,,,33.6165008544921875,-111.9553985595703125,anonymous,EN,80,75,80,50,80,70,Male,26,3,85257,"like big cities,cook at home,like to drink coffee,listen to podcasts",,41563094
2019-01-07 14:32:28,2019-01-07 14:36:01,IP Address,97.94.66.84,100,212,True,2019-01-07 14:36:01,R_3Gd0vqCH7iavD2o,,,,,43.1793060302734375,-85.24970245361328125,anonymous,EN,61,50,91,76,60,49,Male,62,4,48838,"like big cities,cook at home,like to drink coffee,listen to podcasts",None Thanks,70378480
2019-01-07 14:32:49,2019-01-07 14:36:09,IP Address,63.151.162.14,100,199,True,2019-01-07 14:36:09,R_23VO5YDZvE27ClH,,,,,31.48919677734375,-110.215301513671875,anonymous,EN,75,40,90,95,60,30,Female,51,4,85650,"like big cities,cook at home,like to drink coffee,listen to podcasts",,59646282
2019-01-07 14:33:23,2019-01-07 14:36:10,IP Address,108.50.211.110,100,166,True,2019-01-07 14:36:10,R_2veahYRhHeu1eER,,,,,40.8881988525390625,-74.05030059814453125,anonymous,EN,75,60,65,75,90,80,Male,33,3,07042,"like big cities,cook at home,like to drink coffee,listen to podcasts",I may have forgotten one of the choices on the previous page but enjoyed this hit.,39383737
2019-01-07 14:34:13,2019-01-07 14:36:15,IP Address,75.182.204.59,100,122,True,2019-01-07 14:36:15,R_3Ocd95adgK3vrT1,,,,,35.506805419921875,-78.347900390625,anonymous,EN,22,71,35,87,50,17,Male,34,4,27524,"like big cities,cook at home,like to drink coffee,listen to podcasts",,17971761
2019-01-07 14:34:58,2019-01-07 14:36:43,IP Address,73.123.49.97,100,105,True,2019-01-07 14:36:44,R_R3oOexbSQgXccg1,,,,,42.52740478515625,-71.7563018798828125,anonymous,EN,65,56,66,69,55,55,Male,46,2,01740,"like big cities,cook at home,like to drink coffee,listen to podcasts",,46865055
2019-01-07 14:35:00,2019-01-07 14:36:49,IP Address,170.173.0.22,100,109,True,2019-01-07 14:36:49,R_4VE1mHcMpRTJkCR,,,,,45.5653076171875,-122.64479827880859375,anonymous,EN,60,65,55,68,58,35,Male,49,2,97203,"like big cities,cook at home,like to drink coffee,listen to podcasts",,46414189
2019-01-07 14:34:32,2019-01-07 14:36:53,IP Address,143.59.209.139,100,140,True,2019-01-07 14:36:53,R_sOsvTR5a0G221r3,,,,,32.536895751953125,-84.927398681640625,anonymous,EN,60,65,70,65,50,60,Female,30,5,31909,"like big cities,cook at home,like to drink coffee,listen to podcasts",,29970694
2019-01-07 14:33:37,2019-01-07 14:37:03,IP Address,104.229.178.153,100,205,True,2019-01-07 14:37:03,R_2c5CNCkWVHaL10e,,,,,43.9087066650390625,-75.896697998046875,anonymous,EN,40,50,60,24,30,10,Female,32,3,13603,"like big cities,cook at home,like to drink coffee,listen to podcasts",,74219479
2019-01-07 14:36:14,2019-01-07 14:37:22,IP Address,67.149.146.6,100,67,True,2019-01-07 14:37:22,R_3Gy43EKgJzHm27c,,,,,42.600494384765625,-82.9998016357421875,anonymous,EN,50,78,91,50,63,71,Female,24,2,48312,"cook at home,like to drink coffee,listen to podcasts",,62154790
2019-01-07 14:33:48,2019-01-07 14:37:25,IP Address,108.45.64.178,100,217,True,2019-01-07 14:37:25,R_RqsoMYj9U3y4rjX,,,,,38.967498779296875,-76.8551025390625,anonymous,EN,70,67,65,60,75,50,Male,55,4,20706,"like big cities,cook at home,like to drink coffee,listen to podcasts",,26568362
2019-01-07 14:32:50,2019-01-07 14:37:46,IP Address,34.234.86.124,100,296,True,2019-01-07 14:37:47,R_1QDwUEseTgPKysx,,,,,39.048095703125,-77.47280120849609375,anonymous,EN,84,51,74,66,83,76,Male,31,5,20149,"cook at home,listen to podcasts,watch TV,read newspapers,go to the movies","very good ",77666505
2019-01-07 14:30:46,2019-01-07 14:38:00,IP Address,38.83.140.6,100,433,True,2019-01-07 14:38:01,R_rkjCBVW6joE72yl,,,,,36.1031951904296875,-79.87940216064453125,anonymous,EN,90,88,84,80,69,73,Male,27,2,27403,"like big cities,cook at home,like to drink coffee,listen to podcasts",n/a,78789706
2019-01-07 14:35:34,2019-01-07 14:38:02,IP Address,24.45.87.6,100,148,True,2019-01-07 14:38:02,R_9RXfgthNxJOP6rn,,,,,40.829498291015625,-73.8715972900390625,anonymous,EN,50,5,90,80,80,20,Male,42,4,10461,"like big cities,cook at home,like to drink coffee,listen to podcasts",Not at this time.,89543044
2019-01-07 14:36:46,2019-01-07 14:38:05,IP Address,148.73.115.1,100,78,True,2019-01-07 14:38:05,R_1q8NOIhYlPjpw73,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,83,70,82,90,63,71,Female,31,2,80524,"like big cities,cook at home,like to drink coffee,listen to podcasts",none,84529521
2019-01-07 14:33:50,2019-01-07 14:38:06,IP Address,71.237.66.15,100,255,True,2019-01-07 14:38:06,R_3CN0uczO9trRt7q,,,,,39.657501220703125,-104.78459930419921875,anonymous,EN,100,74,100,100,100,100,Female,23,4,80031,"like big cities,cook at home,like to drink coffee,listen to podcasts","Sort of bizzare statments... no qualification on the action of the inhabitants... such as: ... most like to drink coffee. So, if you take the staments ""as made"" the indicaton is ""all""",10247042
2019-01-07 14:34:48,2019-01-07 14:38:06,IP Address,98.142.49.114,100,197,True,2019-01-07 14:38:06,R_1pJWCS7kiWoY9kS,,,,,28.8636016845703125,-95.91729736328125,anonymous,EN,25,50,80,90,65,85,Female,41,1,77465,"like big cities,cook at home,like to drink coffee,listen to podcasts",,34312280
2019-01-07 14:31:20,2019-01-07 14:38:29,IP Address,68.13.6.36,100,429,True,2019-01-07 14:38:30,R_TvYWi4yjxWt1QSR,,,,,41.233795166015625,-96.04949951171875,anonymous,EN,40,69,82,66,49,51,Male,36,2,68130,"like big cities,cook at home,like to drink coffee,listen to podcasts",,89856799
2019-01-07 14:35:54,2019-01-07 14:38:47,IP Address,38.110.47.49,100,173,True,2019-01-07 14:38:47,R_233RXyCP8ZGpRqp,,,,,33.0800018310546875,-83.2378997802734375,anonymous,EN,60,75,90,80,70,65,Female,46,5,31061,"like big cities,cook at home,like to drink coffee,listen to podcasts",,68657453
2019-01-07 14:37:08,2019-01-07 14:38:47,IP Address,100.15.134.69,100,99,True,2019-01-07 14:38:48,R_3qPt2H7twr6MLpD,,,,,38.999603271484375,-76.884002685546875,anonymous,EN,75,70,80,80,70,70,Male,27,1,59715,"like big cities,cook at home,like to drink coffee,listen to podcasts",,74472473
2019-01-07 14:36:57,2019-01-07 14:38:47,IP Address,141.126.132.106,100,110,True,2019-01-07 14:38:48,R_Xp1sLADqeqi8p7H,,,,,43.1204986572265625,-89.35230255126953125,anonymous,EN,48,67,93,81,63,71,Male,55,1,53704,"like big cities,cook at home,like to drink coffee,listen to podcasts",thanks,35281640
2019-01-07 14:37:41,2019-01-07 14:38:50,IP Address,104.15.215.32,100,69,True,2019-01-07 14:38:50,R_24f9ySUThjVYEhq,,,,,33.545196533203125,-86.665496826171875,anonymous,EN,82,73,87,85,70,63,Female,26,5,35213,"like big cities,cook at home,like to drink coffee,listen to podcasts",,73787151
2019-01-07 14:34:07,2019-01-07 14:38:58,IP Address,174.86.143.20,100,290,True,2019-01-07 14:38:58,R_1kY9uXxscQAPkqc,,,,,38.6490936279296875,-90.535797119140625,anonymous,EN,65,60,65,65,60,65,Male,42,6,63146,"like big cities,cook at home,like to drink coffee,listen to podcasts,read newspapers",,90177573
2019-01-07 14:36:43,2019-01-07 14:39:21,IP Address,76.186.76.52,100,157,True,2019-01-07 14:39:21,R_1I6QZeFwvoQovKF,,,,,32.72039794921875,-97.08260345458984375,anonymous,EN,60,50,65,50,70,35,Female,72,6,76013,"like big cities,cook at home,like to drink coffee,listen to podcasts",none,82438413
2019-01-07 14:37:26,2019-01-07 14:39:35,IP Address,107.207.112.237,100,128,True,2019-01-07 14:39:36,R_27Uamq0lP5vQhiu,,,,,26.7382965087890625,-80.2760009765625,anonymous,EN,60,75,85,90,60,55,Male,25,2,33470,"like big cities,cook at home,like to drink coffee,listen to podcasts",,12300816
2019-01-07 14:37:43,2019-01-07 14:39:36,IP Address,71.176.235.46,100,112,True,2019-01-07 14:39:36,R_3HLnKX6egmXRnW7,,,,,37.46380615234375,-77.39800262451171875,anonymous,EN,60,65,75,74,57,50,Female,23,6,70115,"like big cities,cook at home,like to drink coffee,listen to podcasts",,20204715
2019-01-07 14:38:39,2019-01-07 14:39:49,IP Address,136.59.128.115,100,70,True,2019-01-07 14:39:49,R_2YWazJ83j6GZcHD,,,,,33.9844970703125,-84.15290069580078125,anonymous,EN,78,79,79,85,81,81,Male,24,4,30096,"like big cities,cook at home,like to drink coffee,listen to podcasts",,31350311
2019-01-07 14:38:12,2019-01-07 14:39:56,IP Address,159.53.174.144,100,104,True,2019-01-07 14:39:57,R_233NPfGdXXzsCja,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,30,53,59,91,88,76,Male,29,4,53207,"like big cities,cook at home,like to drink coffee,listen to podcasts",none that I can think of,49090375
2019-01-07 14:38:08,2019-01-07 14:40:33,IP Address,68.107.220.140,100,144,True,2019-01-07 14:40:33,R_1nVekNMC7PiZXAw,,,,,33.5102996826171875,-112.05560302734375,anonymous,EN,62,49,65,70,60,31,Female,37,2,85013,"like big cities,cook at home,like to drink coffee,listen to podcasts",,89093929
2019-01-07 14:37:18,2019-01-07 14:40:43,IP Address,157.46.60.199,100,205,True,2019-01-07 14:40:43,R_3JymCHHD8OH1mlv,,,,,10.80499267578125,78.68560791015625,anonymous,EN,31,10,86,79,85,50,Male,50,1,30068,like to drink coffee,good,33314652
2019-01-07 14:39:11,2019-01-07 14:40:46,IP Address,67.53.75.106,100,94,True,2019-01-07 14:40:46,R_1Nn9FjpCS47hPcH,,,,,31.2667999267578125,-85.39710235595703125,anonymous,EN,15,75,85,70,50,40,Female,34,5,36303,"like big cities,cook at home,like to drink coffee,listen to podcasts",,98575541
2019-01-07 14:39:40,2019-01-07 14:40:48,IP Address,208.54.86.210,100,67,True,2019-01-07 14:40:48,R_3rOLDYa7Fu9BbtB,,,,,32.7046051025390625,-96.87249755859375,anonymous,EN,37,3,53,77,50,2,Female,28,6,75062,"like big cities,cook at home,like to drink coffee,listen to podcasts",,32690311
2019-01-07 14:37:44,2019-01-07 14:40:57,IP Address,69.241.73.100,100,192,True,2019-01-07 14:40:58,R_3rYE56LIuLbG9vh,,,,,39.73309326171875,-104.95240020751953125,anonymous,EN,65,60,75,65,60,52,Female,38,4,55038,"like big cities,cook at home,like to drink coffee,listen to podcasts",,21809423
2019-01-07 14:38:12,2019-01-07 14:40:58,IP Address,173.76.200.192,100,165,True,2019-01-07 14:40:58,R_1dmmwZ5K854daR5,,,,,42.25390625,-71.4582977294921875,anonymous,EN,59,47,95,81,74,30,Male,18,5,01721,"like big cities,cook at home,like to drink coffee,listen to podcasts",,46805156
2019-01-07 14:40:00,2019-01-07 14:41:23,IP Address,173.66.194.13,100,82,True,2019-01-07 14:41:23,R_25LpUwRK8ofJCgP,,,,,38.977996826171875,-77.082000732421875,anonymous,EN,80,90,95,90,56,70,Male,27,1,20037,"like big cities,cook at home,like to drink coffee,listen to podcasts",,37091878
2019-01-07 14:37:45,2019-01-07 14:41:42,IP Address,70.189.219.67,100,237,True,2019-01-07 14:41:43,R_1jTipDuRxtX1quy,,,,,36.2449951171875,-115.27429962158203125,anonymous,EN,90,91,97,86,85,94,Male,34,2,89129,"like big cities,cook at home,like to drink coffee,listen to podcasts",,10145828
2019-01-07 14:39:42,2019-01-07 14:41:59,IP Address,74.115.76.16,100,137,True,2019-01-07 14:42:00,R_OPEdWhFoSXS0X85,,,,,42.2957000732421875,-74.56310272216796875,anonymous,EN,25,61,75,60,85,45,Female,25,2,12455,"like big cities,cook at home,like to drink coffee,listen to podcasts",,27300856
2019-01-07 14:39:41,2019-01-07 14:42:02,IP Address,174.68.187.131,100,140,True,2019-01-07 14:42:02,R_2tDJSe20s0ZAWSQ,,,,,36.1432952880859375,-115.20040130615234375,anonymous,EN,85,59,100,95,97,55,Female,34,3,89102,"like big cities,cook at home,like to drink coffee,listen to podcasts",This was very fun!,28812904
2019-01-07 14:39:30,2019-01-07 14:42:13,IP Address,75.164.7.92,100,163,True,2019-01-07 14:42:13,R_XCar0oFJFO5QRdT,,,,,45.4579925537109375,-122.7073974609375,anonymous,EN,68,80,70,85,91,75,Female,31,5,97701,"like big cities,cook at home,like to drink coffee,listen to podcasts",I think I selected all the available options on the last question. Good luck with your research!,25935287
2019-01-07 14:34:51,2019-01-07 14:42:20,IP Address,50.35.75.87,100,448,True,2019-01-07 14:42:20,R_3D1Pj5rSqzyld0R,,,,,47.6717987060546875,-122.123199462890625,anonymous,EN,96,80,96,90,89,96,Male,36,4,98052,"like big cities,cook at home,like to drink coffee,listen to podcasts",,89978886
2019-01-07 14:41:04,2019-01-07 14:42:39,IP Address,71.228.50.159,100,94,True,2019-01-07 14:42:39,R_riML3XxcLr2UXYJ,,,,,41.9542999267578125,-87.657501220703125,anonymous,EN,63,62,82,72,86,93,Female,34,2,60657,"like big cities,cook at home,like to drink coffee,listen to podcasts",,94047856
2019-01-07 14:39:17,2019-01-07 14:42:47,IP Address,205.173.36.131,100,210,True,2019-01-07 14:42:47,R_2xx8Bpbj85ZNkqA,,,,,30.3583984375,-81.6920013427734375,anonymous,EN,80,80,90,85,97,85,Male,55,7,32209,"like big cities,cook at home,like to drink coffee,listen to podcasts",good survey,36449840
2019-01-07 14:40:57,2019-01-07 14:42:53,IP Address,107.205.68.95,100,115,True,2019-01-07 14:42:53,R_DCRL2GlOmMS5A8F,,,,,38.9087066650390625,-90.15679931640625,anonymous,EN,77,8,94,87,10,47,Female,27,5,62095,"like big cities,cook at home,like to drink coffee,listen to podcasts",,89705122
2019-01-07 14:41:28,2019-01-07 14:43:15,IP Address,67.247.162.172,100,107,True,2019-01-07 14:43:15,R_ZyDEhacJaL6bhF7,,,,,42.986602783203125,-77.417999267578125,anonymous,EN,65,75,75,70,59,60,Female,36,3,14424,"like big cities,cook at home,like to drink coffee,listen to podcasts",,10353082
2019-01-07 14:40:40,2019-01-07 14:43:20,IP Address,71.76.243.180,100,160,True,2019-01-07 14:43:20,R_2pKyf92zzdKIaMx,,,,,35.871307373046875,-80.09130096435546875,anonymous,EN,70,65,70,80,75,65,Male,27,1,27360,"like big cities,cook at home,like to drink coffee,listen to podcasts",Interesting study.,74457046
2019-01-07 14:41:33,2019-01-07 14:43:37,IP Address,172.248.189.101,100,124,True,2019-01-07 14:43:37,R_a5nmujVcmoBXUY1,,,,,34.058502197265625,-118.30120086669921875,anonymous,EN,50,60,75,80,65,45,Female,33,2,90028,"like big cities,cook at home,like to drink coffee,listen to podcasts",,53340418
2019-01-07 14:40:11,2019-01-07 14:43:48,IP Address,71.49.124.244,100,217,True,2019-01-07 14:43:48,R_OQj1VAly26NLGKZ,,,,,28.929901123046875,-81.92559814453125,anonymous,EN,75,70,95,75,90,80,Female,46,1,34479,"like big cities,cook at home,like to drink coffee,listen to podcasts",,28028318
2019-01-07 14:43:12,2019-01-07 14:44:47,IP Address,50.252.100.75,100,94,True,2019-01-07 14:44:47,R_1EZ5trB6165VLA1,,,,,41.4712066650390625,-87.9391021728515625,anonymous,EN,55,54,72,33,78,27,Female,26,1,60451,"like big cities,cook at home,like to drink coffee,listen to podcasts",,25393177
2019-01-07 14:43:57,2019-01-07 14:44:56,IP Address,209.122.210.230,100,59,True,2019-01-07 14:44:56,R_AuLxnwejBqO6S8F,,,,,40.7626953125,-73.9149017333984375,anonymous,EN,74,64,89,80,92,81,Female,31,2,11102,"like big cities,cook at home,like to drink coffee,listen to podcasts",,79640107
2019-01-07 14:43:58,2019-01-07 14:45:10,IP Address,73.227.222.115,100,72,True,2019-01-07 14:45:10,R_1eXZmAvfnU8za5c,,,,,41.3072052001953125,-72.8654022216796875,anonymous,EN,65,62,81,76,70,60,Male,33,2,06492,"like big cities,cook at home,like to drink coffee,listen to podcasts",,38309942
2019-01-07 14:41:45,2019-01-07 14:45:10,IP Address,68.201.196.248,100,204,True,2019-01-07 14:45:10,R_UcNTuPPftB20Eet,,,,,29.722900390625,-98.0742034912109375,anonymous,EN,63,70,95,80,97,66,Male,32,4,78130,"like big cities,cook at home,like to drink coffee,listen to podcasts",,76319728
2019-01-07 14:43:56,2019-01-07 14:45:17,IP Address,98.200.189.160,100,81,True,2019-01-07 14:45:18,R_3DdS9ZF25Oe1QhH,,,,,29.7404022216796875,-95.8303985595703125,anonymous,EN,81,79,81,80,83,85,Female,30,5,77450,"like big cities,cook at home,like to drink coffee,listen to podcasts",,27845130
2019-01-07 14:43:55,2019-01-07 14:45:21,IP Address,190.73.30.59,100,86,True,2019-01-07 14:45:21,R_2qz6nKGQ0NPNXwM,,,,,10.5,-66.9167022705078125,anonymous,EN,60,76,91,76,89,75,Male,37,2,33897,"like big cities,cook at home,like to drink coffee,listen to podcasts",,22065484
2019-01-07 14:43:02,2019-01-07 14:45:52,IP Address,68.192.178.221,100,169,True,2019-01-07 14:45:52,R_25SWnOsau7Y0GP2,,,,,40.6204986572265625,-73.92389678955078125,anonymous,EN,75,60,95,65,75,85,Female,43,4,11207,"like big cities,cook at home,like to drink coffee,listen to podcasts",,80193494
2019-01-07 14:42:53,2019-01-07 14:46:22,IP Address,69.23.200.115,100,208,True,2019-01-07 14:46:22,R_302Ah0IZRsqlhcF,,,,,31.2667999267578125,-85.39710235595703125,anonymous,EN,95,82,90,91,85,80,Female,54,1,36345,"like big cities,cook at home,like to drink coffee,listen to podcasts",interesting,28788135
2019-01-07 14:44:45,2019-01-07 14:46:24,IP Address,69.243.54.216,100,98,True,2019-01-07 14:46:24,R_2UaTBl1B24u07GE,,,,,39.456695556640625,-76.96959686279296875,anonymous,EN,89,96,95,86,97,91,Female,29,5,21228,"like big cities,cook at home,like to drink coffee,listen to podcasts",n/a,52562500
2019-01-07 14:44:42,2019-01-07 14:46:35,IP Address,66.163.82.139,100,113,True,2019-01-07 14:46:36,R_22DiPsmmdQNLGah,,,,,29.5496978759765625,-95.7982025146484375,anonymous,EN,55,58,95,79,55,77,Female,29,3,77099,"like big cities,cook at home,like to drink coffee,listen to podcasts",,66603279
2019-01-07 14:44:13,2019-01-07 14:46:37,IP Address,37.155.241.3,100,144,True,2019-01-07 14:46:37,R_3Ubi6gVu4924Zax,,,,,39.9114990234375,32.858001708984375,anonymous,EN,58,50,70,82,17,76,Male,32,4,70331,"cook at home,listen to podcasts,read newspapers,go to the movies",none,55201963
2019-01-07 14:45:46,2019-01-07 14:46:37,IP Address,184.90.235.41,100,50,True,2019-01-07 14:46:38,R_1E9U7o1nGQqulcG,,,,,28.4521942138671875,-81.46779632568359375,anonymous,EN,52,51,52,51,51,53,Female,23,1,32819,"cook at home,like to drink coffee,listen to podcasts",,34070474
2019-01-07 14:44:28,2019-01-07 14:46:41,IP Address,184.91.215.148,100,132,True,2019-01-07 14:46:41,R_3QWRj5guEfuiM2Q,,,,,28.94549560546875,-80.8968963623046875,anonymous,EN,50,43,60,76,51,50,Female,37,1,32169,"like big cities,cook at home,like to drink coffee,listen to podcasts",,62129142
2019-01-07 14:44:23,2019-01-07 14:46:56,IP Address,47.140.137.162,100,153,True,2019-01-07 14:46:56,R_3D6l5aotPFguhcg,,,,,34.1425933837890625,-117.2606048583984375,anonymous,EN,50,62,85,70,80,50,Female,29,2,92404,"like big cities,cook at home,like to drink coffee,listen to podcasts",,58559527
2019-01-07 14:44:46,2019-01-07 14:47:37,IP Address,136.176.19.219,100,171,True,2019-01-07 14:47:37,R_2CiS8VPeZXCz87V,,,,,40.6963043212890625,-89.61660003662109375,anonymous,EN,80,75,95,60,77,70,Female,20,3,60477,"like big cities,cook at home,like to drink coffee,listen to podcasts",,82783020
2019-01-07 14:46:22,2019-01-07 14:47:58,IP Address,71.214.20.211,100,95,True,2019-01-07 14:47:58,R_3IQschLgUTUlTKy,,,,,29.2812957763671875,-82.49169921875,anonymous,EN,74,69,62,80,56,55,Female,35,3,32778,"like big cities,cook at home,like to drink coffee,listen to podcasts",,87842727
2019-01-07 14:46:14,2019-01-07 14:48:07,IP Address,98.166.91.48,100,112,True,2019-01-07 14:48:07,R_2S6K2xkrBYAvYJD,,,,,37.1255950927734375,-76.4468994140625,anonymous,EN,39,62,76,73,49,28,Male,46,5,23665,"like big cities,cook at home,like to drink coffee,listen to podcasts",,40589109
2019-01-07 14:47:28,2019-01-07 14:49:48,IP Address,67.167.166.124,100,139,True,2019-01-07 14:49:48,R_3m80wFQmumS1FA1,,,,,41.9004974365234375,-84.0446014404296875,anonymous,EN,30,51,83,74,31,13,Female,37,2,49247,"like big cities,cook at home,like to drink coffee,listen to podcasts",,90944473
2019-01-07 14:49:20,2019-01-07 14:50:35,IP Address,142.196.15.248,100,75,True,2019-01-07 14:50:35,R_1C1qqLNgsImkoFN,,,,,29.221893310546875,-81.00949859619140625,anonymous,EN,47,44,86,63,53,10,Male,39,7,32118,"cook at home,like to drink coffee,listen to podcasts",,18643376
2019-01-07 14:48:19,2019-01-07 14:50:46,IP Address,69.85.215.113,100,147,True,2019-01-07 14:50:47,R_3elurBYqyO7pzRn,,,,,30.696197509765625,-88.182098388671875,anonymous,EN,52,62,65,59,44,39,Female,28,3,36532,"like big cities,cook at home,like to drink coffee,listen to podcasts",,16980769
2019-01-07 14:49:31,2019-01-07 14:51:01,IP Address,173.160.93.221,100,89,True,2019-01-07 14:51:01,R_2Y2KTakOqdk7csF,,,,,33.933502197265625,-84.3957977294921875,anonymous,EN,35,85,99,95,90,60,Female,26,3,30144,"like big cities,cook at home,like to drink coffee,listen to podcasts",,96744062
2019-01-07 14:49:48,2019-01-07 14:51:21,IP Address,99.1.33.116,100,92,True,2019-01-07 14:51:21,R_3EpdpnG45YosN0v,,,,,34.0782012939453125,-84.2281036376953125,anonymous,EN,60,70,77,50,77,57,Female,31,4,30024,"like big cities,cook at home,like to drink coffee,listen to podcasts",,33556258
2019-01-07 14:49:39,2019-01-07 14:51:42,IP Address,75.111.239.251,100,122,True,2019-01-07 14:51:42,R_3rU2Br9HXHIAZ69,,,,,33.515899658203125,-101.9344024658203125,anonymous,EN,81,82,91,75,77,86,Male,34,6,79413,"like big cities,cook at home,like to drink coffee",Good hit,24342659
2019-01-07 14:51:17,2019-01-07 14:52:19,IP Address,75.140.9.113,100,61,True,2019-01-07 14:52:19,R_1IW0Q3Rf3x4gLc1,,,,,34.2216949462890625,-118.20510101318359375,anonymous,EN,71,71,75,69,65,70,Female,23,3,91214,"like big cities,cook at home,listen to podcasts",,25144344
2019-01-07 14:50:48,2019-01-07 14:52:19,IP Address,174.22.205.79,100,91,True,2019-01-07 14:52:20,R_1puRgIA4bhefZE2,,,,,33.2711029052734375,-111.8311004638671875,anonymous,EN,70,60,90,70,60,65,Female,28,5,85383,"like big cities,cook at home,like to drink coffee,listen to podcasts",,32355852
2019-01-07 14:51:09,2019-01-07 14:52:34,IP Address,108.228.92.77,100,85,True,2019-01-07 14:52:34,R_3CZp52OE6GrkKHj,,,,,33.5146026611328125,-83.86260223388671875,anonymous,EN,80,60,85,85,95,3,Female,19,1,30016,"like big cities,cook at home,like to drink coffee,listen to podcasts",,39991789
2019-01-07 14:51:25,2019-01-07 14:52:44,IP Address,66.37.243.122,100,79,True,2019-01-07 14:52:44,R_eqwV1cdpo6VGEnL,,,,,41.2335052490234375,-96.11879730224609375,anonymous,EN,70,25,80,85,72,53,Female,28,1,68124,"like big cities,cook at home,like to drink coffee,listen to podcasts",,59588715
2019-01-07 14:51:34,2019-01-07 14:52:59,IP Address,128.174.125.82,100,85,True,2019-01-07 14:53:00,R_D1BGBOQHTFN0093,,,,,40.1094970703125,-88.2035980224609375,anonymous,EN,90,85,84,85,88,85,Female,34,3,61821,"like big cities,cook at home,like to drink coffee,listen to podcasts",,45147354
2019-01-07 14:50:49,2019-01-07 14:53:02,IP Address,167.96.46.226,100,133,True,2019-01-07 14:53:03,R_2Y3XQWkBUI8ax1f,,,,,30.404998779296875,-91.186798095703125,anonymous,EN,41,78,100,76,42,63,Female,18,3,70454,"like big cities,cook at home,like to drink coffee,listen to podcasts",,31933529
2019-01-07 14:50:23,2019-01-07 14:53:19,IP Address,137.103.128.28,100,176,True,2019-01-07 14:53:20,R_1CKHWoxNW7U4BcC,,,,,41.02099609375,-78.4434967041015625,anonymous,EN,60,70,70,70,80,70,Male,33,3,16830,"like big cities,cook at home,like to drink coffee,listen to podcasts",,64848542
